epoch,dice_coef,loss,lr,val_dice_coef,val_loss
718,0.92708144886325106,-0.92708144886325106,1e-05,0.87646262801211816,-0.87646262801211816
719,0.92691269908288509,-0.92691269908288509,1e-05,0.8701581022013789,-0.8701581022013789
720,0.92503844607960095,-0.92503844607960095,1e-05,0.87559280447337939,-0.87559280447337939
721,0.92567298689273869,-0.92567298689273869,1e-05,0.87171011644860974,-0.87171011644860974
722,0.92529848910341361,-0.92529848910341361,1e-05,0.8745256429133208,-0.8745256429133208
723,0.92691294111386691,-0.92691294111386691,1e-05,0.8702507718749668,-0.8702507718749668
724,0.92692903015348649,-0.92692903015348649,1e-05,0.87661636134852539,-0.87661636134852539
725,0.92792781495084664,-0.92792781495084664,1e-05,0.87624414329943445,-0.87624414329943445
726,0.92787476681699654,-0.92787476681699654,1e-05,0.87632187812224682,-0.87632187812224682
727,0.92690931064913973,-0.92690931064913973,1e-05,0.87464768212774524,-0.87464768212774524
728,0.92583898823670663,-0.92583898823670663,1e-05,0.8746085348336593,-0.8746085348336593
729,0.92681053371140454,-0.92681053371140454,1e-05,0.87268047747404676,-0.87268047747404676
730,0.92815976371668807,-0.92815976371668807,1e-05,0.87299880514974182,-0.87299880514974182
731,0.92820767501387935,-0.92820767501387935,1e-05,0.87887953675311548,-0.87887953675311548
732,0.92758302255110303,-0.92758302255110303,1e-05,0.87182490462842199,-0.87182490462842199
733,0.92929363130318998,-0.92929363130318998,1e-05,0.86619381541791174,-0.86619381541791174
734,0.92987233942205261,-0.92987233942205261,1e-05,0.87477375631747034,-0.87477375631747034
735,0.92694777852357035,-0.92694777852357035,1e-05,0.8701914730279342,-0.8701914730279342
736,0.92738192430650346,-0.92738192430650346,1e-05,0.87223501568255213,-0.87223501568255213
737,0.92641910037609065,-0.92641910037609065,1e-05,0.87259386155916296,-0.87259386155916296
738,0.92810974337837915,-0.92810974337837915,1e-05,0.87306627760762756,-0.87306627760762756
739,0.92715033316853068,-0.92715033316853068,1e-05,0.87212982644205506,-0.87212982644205506
740,0.9284533846257913,-0.9284533846257913,1e-05,0.87148236710092297,-0.87148236710092297
741,0.92703086438805171,-0.92703086438805171,1e-05,0.8797721810962843,-0.8797721810962843
742,0.93175071658510156,-0.93175071658510156,1e-05,0.876536242339922,-0.876536242339922
743,0.92747850490338879,-0.92747850490338879,1e-05,0.87522331528041675,-0.87522331528041675
744,0.92715811488604305,-0.92715811488604305,1e-05,0.87474704047907959,-0.87474704047907959
745,0.92820094992416069,-0.92820094992416069,1e-05,0.87683878255927039,-0.87683878255927039
746,0.92619158643664734,-0.92619158643664734,1e-05,0.87824489500211633,-0.87824489500211633
747,0.92790442584740995,-0.92790442584740995,1e-05,0.8808986829674762,-0.8808986829674762
748,0.9282089405589633,-0.9282089405589633,1e-05,0.87163910399312561,-0.87163910399312561
749,0.92825106839941007,-0.92825106839941007,1e-05,0.87517101609188575,-0.87517101609188575
750,0.93040616042686231,-0.93040616042686231,1e-05,0.87440088261728699,-0.87440088261728699
751,0.92837428384357024,-0.92837428384357024,1e-05,0.87875784480053443,-0.87875784480053443
752,0.92698764740818673,-0.92698764740818673,1e-05,0.87253584809925244,-0.87253584809925244
753,0.92904082693234835,-0.92904082693234835,1e-05,0.880266345065573,-0.880266345065573
754,0.93044376373291016,-0.93044376373291016,1e-05,0.87237505031668616,-0.87237505031668616
755,0.9280292421880395,-0.9280292421880395,1e-05,0.8711570864138396,-0.8711570864138396
756,0.92953010099102751,-0.92953010099102751,1e-05,0.87107851453449414,-0.87107851453449414
757,0.92967268734267261,-0.92967268734267261,1e-05,0.87580676441607264,-0.87580676441607264
758,0.93006412790279192,-0.93006412790279192,1e-05,0.87336715926294739,-0.87336715926294739
759,0.93191841274800924,-0.93191841274800924,1e-05,0.87272285378497583,-0.87272285378497583
760,0.92980278260780103,-0.92980278260780103,1e-05,0.87844800689946045,-0.87844800689946045
761,0.92724214900623669,-0.92724214900623669,1e-05,0.8757863822190658,-0.8757863822190658
762,0.92805181669466419,-0.92805181669466419,1e-05,0.87686323082965356,-0.87686323082965356
763,0.93086847151168672,-0.93086847151168672,1e-05,0.87720918914546142,-0.87720918914546142
764,0.93185353459733911,-0.93185353459733911,1e-05,0.8802702400995337,-0.8802702400995337
765,0.92948228120803833,-0.92948228120803833,1e-05,0.87293700809064123,-0.87293700809064123
766,0.9293504465710033,-0.9293504465710033,1e-05,0.88101808661999914,-0.88101808661999914
767,0.92989841374483972,-0.92989841374483972,1e-05,0.88464238591816113,-0.88464238591816113
768,0.92788594479512687,-0.92788594479512687,1e-05,0.87461232620736828,-0.87461232620736828
769,0.93282406077240454,-0.93282406077240454,1e-05,0.88030656006025232,-0.88030656006025232
770,0.93083039558295044,-0.93083039558295044,1e-05,0.88028655104015185,-0.88028655104015185
771,0.92883557322049382,-0.92883557322049382,1e-05,0.8757570023122041,-0.8757570023122041
772,0.93103311820463697,-0.93103311820463697,1e-05,0.8776325661203136,-0.8776325661203136
773,0.93058149802564372,-0.93058149802564372,1e-05,0.87532870147539221,-0.87532870147539221
774,0.93274522550178296,-0.93274522550178296,1e-05,0.87216639000436536,-0.87216639000436536
775,0.93311767987530636,-0.93311767987530636,1e-05,0.88063481579656189,-0.88063481579656189
776,0.93112568301383891,-0.93112568301383891,1e-05,0.87725223924802698,-0.87725223924802698
777,0.93059780742182874,-0.93059780742182874,1e-05,0.88198760281438415,-0.88198760281438415
778,0.92930703993999597,-0.92930703993999597,1e-05,0.87789746471073316,-0.87789746471073316
779,0.9320828264409845,-0.9320828264409845,1e-05,0.88237051341844641,-0.88237051341844641
780,0.9310488989858916,-0.9310488989858916,1e-05,0.87720758500306506,-0.87720758500306506
781,0.93232295729897241,-0.93232295729897241,1e-05,0.87842833477517834,-0.87842833477517834
782,0.9314645071222325,-0.9314645071222325,1e-05,0.87517421660215955,-0.87517421660215955
783,0.93159702691164881,-0.93159702691164881,1e-05,0.88303890435591992,-0.88303890435591992
784,0.93056025228115047,-0.93056025228115047,1e-05,0.87272585993227747,-0.87272585993227747
785,0.92951518538022282,-0.92951518538022282,1e-05,0.87678548045780347,-0.87678548045780347
786,0.92845275245531644,-0.92845275245531644,1e-05,0.88381485317064368,-0.88381485317064368
787,0.93153342694947217,-0.93153342694947217,1e-05,0.87739146792370337,-0.87739146792370337
788,0.93156442618129232,-0.93156442618129232,1e-05,0.8724041943964751,-0.8724041943964751
789,0.93001736655379785,-0.93001736655379785,1e-05,0.87497033502744592,-0.87497033502744592
790,0.93145002861215609,-0.93145002861215609,1e-05,0.87585903509803442,-0.87585903509803442
791,0.9352471015670083,-0.9352471015670083,1e-05,0.88204226286514942,-0.88204226286514942
792,0.92929808238540035,-0.92929808238540035,1e-05,0.88564994801645691,-0.88564994801645691
793,0.9307693116592638,-0.9307693116592638,1e-05,0.8738204163053761,-0.8738204163053761
794,0.93040090076851123,-0.93040090076851123,1e-05,0.88052635866662732,-0.88052635866662732
795,0.93117657093086625,-0.93117657093086625,1e-05,0.88208579757939209,-0.88208579757939209
796,0.93413643343280062,-0.93413643343280062,1e-05,0.88315719884374866,-0.88315719884374866
797,0.93275038581905945,-0.93275038581905945,1e-05,0.8777156964592312,-0.8777156964592312
798,0.93384345011277636,-0.93384345011277636,1e-05,0.87761085448057752,-0.87761085448057752
799,0.932743950323625,-0.932743950323625,1e-05,0.88185384740000183,-0.88185384740000183
800,0.93376937598893139,-0.93376937598893139,1e-05,0.8782506533291029,-0.8782506533291029
801,0.93303927869507763,-0.93303927869507763,1e-05,0.88225877285003662,-0.88225877285003662
802,0.93165974123309359,-0.93165974123309359,1e-05,0.88217436489851575,-0.88217436489851575
803,0.93475617664028898,-0.93475617664028898,1e-05,0.87651468619056372,-0.87651468619056372
804,0.93421663900818486,-0.93421663900818486,1e-05,0.8790659878564917,-0.8790659878564917
805,0.93139617551456799,-0.93139617551456799,1e-05,0.88171313119971229,-0.88171313119971229
806,0.93399196802967721,-0.93399196802967721,1e-05,0.87807495697684912,-0.87807495697684912
807,0.93505327809940686,-0.93505327809940686,1e-05,0.87754806228305982,-0.87754806228305982
808,0.93043816932524093,-0.93043816932524093,1e-05,0.87927033849384473,-0.87927033849384473
809,0.93690327321640166,-0.93690327321640166,1e-05,0.88234635539676831,-0.88234635539676831
810,0.93329608319985746,-0.93329608319985746,1e-05,0.87681783282238501,-0.87681783282238501
811,0.93399773161820687,-0.93399773161820687,1e-05,0.87838061218676355,-0.87838061218676355
812,0.93177048425481779,-0.93177048425481779,1e-05,0.87778602216554724,-0.87778602216554724
813,0.93528085886830026,-0.93528085886830026,1e-05,0.88083541134129395,-0.88083541134129395
814,0.92961076774982487,-0.92961076774982487,1e-05,0.88064326929009484,-0.88064326929009484
815,0.93367761012279626,-0.93367761012279626,1e-05,0.88014444320098217,-0.88014444320098217
816,0.93408784119769783,-0.93408784119769783,1e-05,0.87854986346286279,-0.87854986346286279
817,0.93395653818592883,-0.93395653818592883,1e-05,0.87803435066471924,-0.87803435066471924
818,0.93671645901419898,-0.93671645901419898,1e-05,0.8785188224004663,-0.8785188224004663
819,0.93541147552355375,-0.93541147552355375,1e-05,0.87754421648771863,-0.87754421648771863
820,0.9326617067510431,-0.9326617067510431,1e-05,0.87920726641364721,-0.87920726641364721
821,0.9346623059475061,-0.9346623059475061,1e-05,0.88145473729009216,-0.88145473729009216
822,0.93427309002539127,-0.93427309002539127,1e-05,0.88100898784139881,-0.88100898784139881
823,0.93162375869172998,-0.93162375869172998,1e-05,0.88147476445073669,-0.88147476445073669
824,0.93439697075371786,-0.93439697075371786,1e-05,0.88202733838039893,-0.88202733838039893
825,0.93316353451121936,-0.93316353451121936,1e-05,0.87881127129430359,-0.87881127129430359
826,0.93503548882224341,-0.93503548882224341,1e-05,0.88255537074545154,-0.88255537074545154
827,0.93376084349372168,-0.93376084349372168,1e-05,0.87673067009967309,-0.87673067009967309
828,0.93549802026363338,-0.93549802026363338,1e-05,0.87914864394975745,-0.87914864394975745
829,0.93555535330916895,-0.93555535330916895,1e-05,0.87854455087495886,-0.87854455087495886
830,0.93590602308812765,-0.93590602308812765,1e-05,0.88078734926555469,-0.88078734926555469
831,0.93402381918647071,-0.93402381918647071,1e-05,0.87886364563651709,-0.87886364563651709
832,0.93586600127846309,-0.93586600127846309,1e-05,0.88023058487021399,-0.88023058487021399
833,0.93506391120679455,-0.93506391120679455,1e-05,0.88461376791415003,-0.88461376791415003
834,0.93442758827498462,-0.93442758827498462,1e-05,0.87567225487335865,-0.87567225487335865
835,0.93513913467676957,-0.93513913467676957,1e-05,0.88399335612421448,-0.88399335612421448
836,0.93536707849213574,-0.93536707849213574,1e-05,0.88361338428829028,-0.88361338428829028
837,0.93461422546945438,-0.93461422546945438,1e-05,0.88121834267740662,-0.88121834267740662
838,0.93971711517584444,-0.93971711517584444,1e-05,0.88329606211703759,-0.88329606211703759
839,0.93230827408607564,-0.93230827408607564,1e-05,0.8838611348815586,-0.8838611348815586
840,0.93500877931864579,-0.93500877931864579,1e-05,0.87708287912866345,-0.87708287912866345
841,0.93438687649640173,-0.93438687649640173,1e-05,0.88141187377597974,-0.88141187377597974
842,0.93480563705617736,-0.93480563705617736,1e-05,0.88064512740010803,-0.88064512740010803
843,0.93363845408564872,-0.93363845408564872,1e-05,0.8854784913685011,-0.8854784913685011
844,0.93551354697256373,-0.93551354697256373,1e-05,0.88687568384668103,-0.88687568384668103
845,0.93762786460645275,-0.93762786460645275,1e-05,0.88305329239886743,-0.88305329239886743
846,0.93760436351853182,-0.93760436351853182,1e-05,0.88518255430719128,-0.88518255430719128
847,0.93808718703009863,-0.93808718703009863,1e-05,0.88162227558053063,-0.88162227558053063
848,0.93786320782671073,-0.93786320782671073,1e-05,0.88149619102478027,-0.88149619102478027
849,0.93530458753759216,-0.93530458753759216,1e-05,0.88374133991158532,-0.88374133991158532
850,0.9370256957381663,-0.9370256957381663,1e-05,0.88481795787811279,-0.88481795787811279
851,0.93656148392744742,-0.93656148392744742,1e-05,0.88710704834564869,-0.88710704834564869
852,0.93743791062422477,-0.93743791062422477,1e-05,0.88314767764962243,-0.88314767764962243
853,0.93613795499608976,-0.93613795499608976,1e-05,0.88385669303976966,-0.88385669303976966
854,0.93722064747954859,-0.93722064747954859,1e-05,0.87758884740912391,-0.87758884740912391
855,0.93803933232721659,-0.93803933232721659,1e-05,0.8863481879234314,-0.8863481879234314
856,0.93649130879026465,-0.93649130879026465,1e-05,0.88112513656201574,-0.88112513656201574
857,0.93671864210957223,-0.93671864210957223,1e-05,0.88871749328530358,-0.88871749328530358
858,0.93805069333375102,-0.93805069333375102,1e-05,0.88541304806004395,-0.88541304806004395
859,0.93761785524060026,-0.93761785524060026,1e-05,0.88415583061135339,-0.88415583061135339
860,0.93542702872343741,-0.93542702872343741,1e-05,0.88346865902776306,-0.88346865902776306
861,0.93788503998457784,-0.93788503998457784,1e-05,0.88207888084909192,-0.88207888084909192
862,0.93721193255800195,-0.93721193255800195,1e-05,0.88644000758295471,-0.88644000758295471
863,0.93808893543301208,-0.93808893543301208,1e-05,0.88383312588152674,-0.88383312588152674
864,0.93866348688048551,-0.93866348688048551,1e-05,0.88217898296273278,-0.88217898296273278
865,0.93775955354324492,-0.93775955354324492,1e-05,0.88849268011424853,-0.88849268011424853
866,0.93633225229051376,-0.93633225229051376,1e-05,0.88167367033336475,-0.88167367033336475
867,0.93863067542663725,-0.93863067542663725,1e-05,0.88803164336992346,-0.88803164336992346
868,0.93415192461977103,-0.93415192461977103,1e-05,0.88500384921612951,-0.88500384921612951
869,0.93708167714301982,-0.93708167714301982,1e-05,0.87616654841796215,-0.87616654841796215
870,0.93649703625476721,-0.93649703625476721,1e-05,0.88045712916747387,-0.88045712916747387
871,0.93696026609401506,-0.93696026609401506,1e-05,0.87988645356634387,-0.87988645356634387
872,0.93727627366480204,-0.93727627366480204,1e-05,0.88499668888423755,-0.88499668888423755
873,0.93785058669369625,-0.93785058669369625,1e-05,0.88540918671566504,-0.88540918671566504
874,0.94056359926859534,-0.94056359926859534,1e-05,0.88523573201635608,-0.88523573201635608
875,0.93578731291221851,-0.93578731291221851,1e-05,0.88068225072777795,-0.88068225072777795
876,0.93696206928503634,-0.93696206928503634,1e-05,0.88124178544334741,-0.88124178544334741
877,0.93816387954384395,-0.93816387954384395,1e-05,0.88190486379291699,-0.88190486379291699
878,0.93747332361009383,-0.93747332361009383,1e-05,0.88119008748427685,-0.88119008748427685
879,0.93461803535018306,-0.93461803535018306,1e-05,0.88428495500398718,-0.88428495500398718
880,0.94159246996195634,-0.94159246996195634,1e-05,0.88614622406337573,-0.88614622406337573
881,0.9403464402815308,-0.9403464402815308,1e-05,0.88569770947746607,-0.88569770947746607
882,0.93796566459867692,-0.93796566459867692,1e-05,0.88827873831209925,-0.88827873831209925
883,0.93852737395450325,-0.93852737395450325,1e-05,0.88614305724268372,-0.88614305724268372
884,0.93931322386770533,-0.93931322386770533,1e-05,0.88997230063314026,-0.88997230063314026
885,0.93724223098369563,-0.93724223098369563,1e-05,0.88584516877713415,-0.88584516877713415
886,0.93903449027225228,-0.93903449027225228,1e-05,0.88345782393994543,-0.88345782393994543
887,0.94226323775570797,-0.94226323775570797,1e-05,0.88439045522523962,-0.88439045522523962
888,0.93925730628196635,-0.93925730628196635,1e-05,0.8865224356236665,-0.8865224356236665
889,0.93559855222702026,-0.93559855222702026,1e-05,0.87983285344165307,-0.87983285344165307
890,0.9400264217395975,-0.9400264217395975,1e-05,0.88349132434181543,-0.88349132434181543
891,0.938829157087538,-0.938829157087538,1e-05,0.88668572643528809,-0.88668572643528809
892,0.94154189572189795,-0.94154189572189795,1e-05,0.88088945202205493,-0.88088945202205493
893,0.9394062480541191,-0.9394062480541191,1e-05,0.88614504751951795,-0.88614504751951795
894,0.93694541370025786,-0.93694541370025786,1e-05,0.8844785068346106,-0.8844785068346106
895,0.94156660154612382,-0.94156660154612382,1e-05,0.88421255868414173,-0.88421255868414173
896,0.9397744656813265,-0.9397744656813265,1e-05,0.88773720938226452,-0.88773720938226452
897,0.93816467607864229,-0.93816467607864229,1e-05,0.88300804469896399,-0.88300804469896399
898,0.93817420619906799,-0.93817420619906799,1e-05,0.88534178681995557,-0.88534178681995557
899,0.94170573022630477,-0.94170573022630477,1e-05,0.88856362778207532,-0.88856362778207532
900,0.9398197555782819,-0.9398197555782819,1e-05,0.88695404840552283,-0.88695404840552283
901,0.93905441748975504,-0.93905441748975504,1e-05,0.88442824457002722,-0.88442824457002722
902,0.93740007010373205,-0.93740007010373205,1e-05,0.8886739585710608,-0.8886739585710608
903,0.94018278218278983,-0.94018278218278983,1e-05,0.88709513519121252,-0.88709513519121252
904,0.94120807539332996,-0.94120807539332996,1e-05,0.87979466241338977,-0.87979466241338977
905,0.94076995957981457,-0.94076995957981457,1e-05,0.88950576730396436,-0.88950576730396436
906,0.9377253681722314,-0.9377253681722314,1e-05,0.88004384870114538,-0.88004384870114538
907,0.93893795543246794,-0.93893795543246794,1e-05,0.88724101367204089,-0.88724101367204089
908,0.94265286067519527,-0.94265286067519527,1e-05,0.88841794366421911,-0.88841794366421911
909,0.94015188048584297,-0.94015188048584297,1e-05,0.88768567987110303,-0.88768567987110303
910,0.93877191977067431,-0.93877191977067431,1e-05,0.88605144749517029,-0.88605144749517029
911,0.93943169863537102,-0.93943169863537102,1e-05,0.88838107948717859,-0.88838107948717859
912,0.94191315017565336,-0.94191315017565336,1e-05,0.88519368223522021,-0.88519368223522021
913,0.94108249743779504,-0.94108249743779504,1e-05,0.88680186738138611,-0.88680186738138611
914,0.93967472543620101,-0.93967472543620101,1e-05,0.88771498203277588,-0.88771498203277588
915,0.93897829633770569,-0.93897829633770569,1e-05,0.88685057474219275,-0.88685057474219275
916,0.94050373754116023,-0.94050373754116023,1e-05,0.88920137934062793,-0.88920137934062793
917,0.94324499850321297,-0.94324499850321297,1e-05,0.89108795964199561,-0.89108795964199561
918,0.94116912044660006,-0.94116912044660006,1e-05,0.89073555106702063,-0.89073555106702063
919,0.94163007567627266,-0.94163007567627266,1e-05,0.88712573051452637,-0.88712573051452637
920,0.94093433474049426,-0.94093433474049426,1e-05,0.88785540280134778,-0.88785540280134778
921,0.94274658446360116,-0.94274658446360116,1e-05,0.89048710076705273,-0.89048710076705273
922,0.94011342164241907,-0.94011342164241907,1e-05,0.88750432366910192,-0.88750432366910192
923,0.94119908653124418,-0.94119908653124418,1e-05,0.88679149617319519,-0.88679149617319519
924,0.9410246448083357,-0.9410246448083357,1e-05,0.88927318738854455,-0.88927318738854455
925,0.94101097848680282,-0.94101097848680282,1e-05,0.88376229483148327,-0.88376229483148327
926,0.94207220968573979,-0.94207220968573979,1e-05,0.89180485580278479,-0.89180485580278479
927,0.94136744496798275,-0.94136744496798275,1e-05,0.8885998026184414,-0.8885998026184414
928,0.93953209272538774,-0.93953209272538774,1e-05,0.88556879240533581,-0.88556879240533581
929,0.93981804089112719,-0.93981804089112719,1e-05,0.88586927756019263,-0.88586927756019263
930,0.93953407954688029,-0.93953407954688029,1e-05,0.88900095224380493,-0.88900095224380493
931,0.94179653639745231,-0.94179653639745231,1e-05,0.88571032752161438,-0.88571032752161438
932,0.94082117020481759,-0.94082117020481759,1e-05,0.89123324207637622,-0.89123324207637622
933,0.94224827879607076,-0.94224827879607076,1e-05,0.89011381242586218,-0.89011381242586218
934,0.94293032150075895,-0.94293032150075895,1e-05,0.88760085987008142,-0.88760085987008142
935,0.94371219175030485,-0.94371219175030485,1e-05,0.88817739486694336,-0.88817739486694336
936,0.94189086345711137,-0.94189086345711137,1e-05,0.89039400349492615,-0.89039400349492615
937,0.94288050466113615,-0.94288050466113615,1e-05,0.88899911486584204,-0.88899911486584204
938,0.94275576117062809,-0.94275576117062809,1e-05,0.88799806522286462,-0.88799806522286462
939,0.94510254113361092,-0.94510254113361092,1e-05,0.89014534587445471,-0.89014534587445471
940,0.94174054656365902,-0.94174054656365902,1e-05,0.88822378801262902,-0.88822378801262902
941,0.94181370193308045,-0.94181370193308045,1e-05,0.88840592425802478,-0.88840592425802478
942,0.94135666194588252,-0.94135666194588252,1e-05,0.88912841807241028,-0.88912841807241028
943,0.94244953116985286,-0.94244953116985286,1e-05,0.88119197410085925,-0.88119197410085925
944,0.94060963031017419,-0.94060963031017419,1e-05,0.88633019768673438,-0.88633019768673438
945,0.94364937266918147,-0.94364937266918147,1e-05,0.88556826892106433,-0.88556826892106433
946,0.94147337325895675,-0.94147337325895675,1e-05,0.89088323064472363,-0.89088323064472363
947,0.94306145954613729,-0.94306145954613729,1e-05,0.88896684542946192,-0.88896684542946192
948,0.94294135377864641,-0.94294135377864641,1e-05,0.88693402642789099,-0.88693402642789099
949,0.9428048928578695,-0.9428048928578695,1e-05,0.88911812720091443,-0.88911812720091443
950,0.94494815366436735,-0.94494815366436735,1e-05,0.88790689603142114,-0.88790689603142114
951,0.94463501915787207,-0.94463501915787207,1e-05,0.88963752207548719,-0.88963752207548719
952,0.94130674335691666,-0.94130674335691666,1e-05,0.88962978902070422,-0.88962978902070422
953,0.94170610952858969,-0.94170610952858969,1e-05,0.8871453352596449,-0.8871453352596449
954,0.94257075858838635,-0.94257075858838635,1e-05,0.89109656085138733,-0.89109656085138733
955,0.94277570584807735,-0.94277570584807735,1e-05,0.88848724572554882,-0.88848724572554882
956,0.94402380302698929,-0.94402380302698929,1e-05,0.89305230845575745,-0.89305230845575745
957,0.94423313634564177,-0.94423313634564177,1e-05,0.8888320482295492,-0.8888320482295492
958,0.94449459001271407,-0.94449459001271407,1e-05,0.88906006191087805,-0.88906006191087805
959,0.94277959760993413,-0.94277959760993413,1e-05,0.88559119338574621,-0.88559119338574621
960,0.94336741500430632,-0.94336741500430632,1e-05,0.8928076132484104,-0.8928076132484104
961,0.94321835402286414,-0.94321835402286414,1e-05,0.88935526816741284,-0.88935526816741284
962,0.94297305441866019,-0.94297305441866019,1e-05,0.88940977531930676,-0.88940977531930676
963,0.94349363115098739,-0.94349363115098739,1e-05,0.89391327163447509,-0.89391327163447509
964,0.94330530274998059,-0.94330530274998059,1e-05,0.88862690718277637,-0.88862690718277637
965,0.94599398097606624,-0.94599398097606624,1e-05,0.89022304182467249,-0.89022304182467249
966,0.94184059627128369,-0.94184059627128369,1e-05,0.89008174771847937,-0.89008174771847937
967,0.94183237745304305,-0.94183237745304305,1e-05,0.88735488186711853,-0.88735488186711853
968,0.94450305025986947,-0.94450305025986947,1e-05,0.89120357710382214,-0.89120357710382214
969,0.94310369034006136,-0.94310369034006136,1e-05,0.88638757881910901,-0.88638757881910901
970,0.94286412121069552,-0.94286412121069552,1e-05,0.89402663189431897,-0.89402663189431897
971,0.94361216793156633,-0.94361216793156633,1e-05,0.8851810849231222,-0.8851810849231222
972,0.94498737171442826,-0.94498737171442826,1e-05,0.88899986121965491,-0.88899986121965491
973,0.94515112734804252,-0.94515112734804252,1e-05,0.88951814692953357,-0.88951814692953357
974,0.94523621207535868,-0.94523621207535868,1e-05,0.89080208280812134,-0.89080208280812134
975,0.94384323286287708,-0.94384323286287708,1e-05,0.89048361000807386,-0.89048361000807386
976,0.94562498668227535,-0.94562498668227535,1e-05,0.8929717281590337,-0.8929717281590337
977,0.94574571679336861,-0.94574571679336861,1e-05,0.89308756849040161,-0.89308756849040161
978,0.94348956478966606,-0.94348956478966606,1e-05,0.89230177972627722,-0.89230177972627722
979,0.94521391572374291,-0.94521391572374291,1e-05,0.8892014519028042,-0.8892014519028042
980,0.9441966739567843,-0.9441966739567843,1e-05,0.89101278781890869,-0.89101278781890869
981,0.94614458987207128,-0.94614458987207128,1e-05,0.89132689133934351,-0.89132689133934351
982,0.94426553658764767,-0.94426553658764767,1e-05,0.88921579070713208,-0.88921579070713208
983,0.94215490360452669,-0.94215490360452669,1e-05,0.89343766025874927,-0.89343766025874927
984,0.94550538303876164,-0.94550538303876164,1e-05,0.89226871728897095,-0.89226871728897095
985,0.94581365284293584,-0.94581365284293584,1e-05,0.89130392541056092,-0.89130392541056092
986,0.9456974815840673,-0.9456974815840673,1e-05,0.88848717316337256,-0.88848717316337256
987,0.94540330376287907,-0.94540330376287907,1e-05,0.89148616013319593,-0.89148616013319593
988,0.9448968310548802,-0.9448968310548802,1e-05,0.89171782006388123,-0.89171782006388123
989,0.94495158183454264,-0.94495158183454264,1e-05,0.89435403761656385,-0.89435403761656385
990,0.9482958479361101,-0.9482958479361101,1e-05,0.89336918229642126,-0.89336918229642126
991,0.94321227796149976,-0.94321227796149976,1e-05,0.88715154969173926,-0.88715154969173926
992,0.94471197838735099,-0.94471197838735099,1e-05,0.89493078770844836,-0.89493078770844836
993,0.94483046820669458,-0.94483046820669458,1e-05,0.89007317760716309,-0.89007317760716309
994,0.94357370306747124,-0.94357370306747124,1e-05,0.89048995919849561,-0.89048995919849561
995,0.94456008648631551,-0.94456008648631551,1e-05,0.88815043801846716,-0.88815043801846716
996,0.94679295896279692,-0.94679295896279692,1e-05,0.89306704116904212,-0.89306704116904212
997,0.94312936910475142,-0.94312936910475142,1e-05,0.89079154574352759,-0.89079154574352759
998,0.94656044184559518,-0.94656044184559518,1e-05,0.89178943634033203,-0.89178943634033203
999,0.94638606635006994,-0.94638606635006994,1e-05,0.89110433277876477,-0.89110433277876477
1000,0.94647634210008569,-0.94647634210008569,1e-05,0.89279315264328662,-0.89279315264328662
1001,0.9487556490031156,-0.9487556490031156,1e-05,0.89047191454016639,-0.89047191454016639
1002,0.94748831156528357,-0.94748831156528357,1e-05,0.89145863056182861,-0.89145863056182861
1003,0.94632627747275611,-0.94632627747275611,1e-05,0.8899423583694126,-0.8899423583694126
1004,0.94707067446275195,-0.94707067446275195,1e-05,0.89009648561477661,-0.89009648561477661
1005,0.94536696419571387,-0.94536696419571387,1e-05,0.89262655247812683,-0.89262655247812683
1006,0.94498171348764437,-0.94498171348764437,1e-05,0.88860224900038343,-0.88860224900038343
1007,0.94807091806874133,-0.94807091806874133,1e-05,0.88947597275609558,-0.88947597275609558
1008,0.9479749365286394,-0.9479749365286394,1e-05,0.89140375282453455,-0.89140375282453455
1009,0.94774743463053845,-0.94774743463053845,1e-05,0.88787911249243689,-0.88787911249243689
1010,0.94815306711678549,-0.94815306711678549,1e-05,0.89411566309306933,-0.89411566309306933
1011,0.94592446269411035,-0.94592446269411035,1e-05,0.89498785786006763,-0.89498785786006763
1012,0.94813182257642648,-0.94813182257642648,1e-05,0.89133169340050744,-0.89133169340050744
1013,0.94844044398779825,-0.94844044398779825,1e-05,0.89026361185571423,-0.89026361185571423
1014,0.94699958659181693,-0.94699958659181693,1e-05,0.89334496726160462,-0.89334496726160462
1015,0.94927221115189364,-0.94927221115189364,1e-05,0.89076331905696704,-0.89076331905696704
1016,0.94828656225493457,-0.94828656225493457,1e-05,0.89084747304087097,-0.89084747304087097
1017,0.94922660818003646,-0.94922660818003646,1e-05,0.89248427359954174,-0.89248427359954174
1018,0.94695754845937097,-0.94695754845937097,1e-05,0.89714564966118859,-0.89714564966118859
1019,0.94530997854290588,-0.94530997854290588,1e-05,0.89052197466725891,-0.89052197466725891
1020,0.94869682523939347,-0.94869682523939347,1e-05,0.89212075523708179,-0.89212075523708179
1021,0.94815526887623947,-0.94815526887623947,1e-05,0.89521396160125732,-0.89521396160125732
1022,0.94598185052775374,-0.94598185052775374,1e-05,0.89680181897204858,-0.89680181897204858
1023,0.94779199060767583,-0.94779199060767583,1e-05,0.89051870418631507,-0.89051870418631507
1024,0.94978887324381356,-0.94978887324381356,1e-05,0.89346970941709436,-0.89346970941709436
1025,0.94913284405313358,-0.94913284405313358,1e-05,0.8907139379045238,-0.8907139379045238
1026,0.94721063158728858,-0.94721063158728858,1e-05,0.89595274303270422,-0.89595274303270422
1027,0.9502094153201941,-0.9502094153201941,1e-05,0.89469698460205738,-0.89469698460205738
