row ID,Common Filename,Parent folder,File extension,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,CT Probe Color,Karyotype,NucleusID,CTID,Dimension 0 (Centroid),Dimension 1 (Centroid),Normalized Centriod DistanceMap,Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Normalized Center of Gravity DistanceMap,Size (Geometric Features 2D),Circularity (Geometric Features 2D),Convexity (Geometric Features 2D),Eccentricity (Geometric Features 2D),Main Elongation (Geometric Features 2D),Ferets Angle (Geometric Features 2D),Ferets Diameter (Geometric Features 2D),Major Axis (Geometric Features 2D),Minor Axis (Geometric Features 2D),Boundary Size (Geometric Features 2D),Boxivity (Geometric Features 2D),Roundness (Geometric Features 2D),Rugosity (Geometric Features 2D),Solidity (Geometric Features 2D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Sum Of Logs (Statistic Features),Sum Of Squares (Statistic Features),Sum Of Inverses (Statistic Features),Moment 1 About Mean (Statistic Features),Moment 2 About Mean (Statistic Features),Moment 3 About Mean (Statistic Features),Moment 4 About Mean (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Minimum (Statistic Features) (CT Channel),Maximum (Statistic Features) (CT Channel),Mean (Statistic Features) (CT Channel),Sum (Statistic Features) (CT Channel),Skewness (Statistic Features) (CT Channel),Median (Statistic Features) (CT Channel),Kurtosis (Statistic Features) (CT Channel),Standard Deviation (Statistic Features) (CT Channel),Variance (Statistic Features) (CT Channel),Sum Of Logs (Statistic Features) (CT Channel),Sum Of Squares (Statistic Features) (CT Channel),Sum Of Inverses (Statistic Features) (CT Channel),Moment 1 About Mean (Statistic Features) (CT Channel),Moment 2 About Mean (Statistic Features) (CT Channel),Moment 3 About Mean (Statistic Features) (CT Channel),Moment 4 About Mean (Statistic Features) (CT Channel),Harmonic Mean (Statistic Features) (CT Channel),Geometric Mean (Statistic Features) (CT Channel),Size (Geometric Features 2D)_CT,Circularity (Geometric Features 2D)_CT,Convexity (Geometric Features 2D)_CT,Eccentricity (Geometric Features 2D)_CT,Main Elongation (Geometric Features 2D)_CT,Ferets Angle (Geometric Features 2D)_CT,Ferets Diameter (Geometric Features 2D)_CT,Major Axis (Geometric Features 2D)_CT,Minor Axis (Geometric Features 2D)_CT,Boundary Size (Geometric Features 2D)_CT,Boxivity (Geometric Features 2D)_CT,Roundness (Geometric Features 2D)_CT,Rugosity (Geometric Features 2D)_CT,Solidity (Geometric Features 2D)_CT,Minimum (Statistic Features)_CT,Maximum (Statistic Features)_CT,Mean (Statistic Features)_CT,Sum (Statistic Features)_CT,Skewness (Statistic Features)_CT,Median (Statistic Features)_CT,Kurtosis (Statistic Features)_CT,Standard Deviation (Statistic Features)_CT,Variance (Statistic Features)_CT,Sum Of Logs (Statistic Features)_CT,Sum Of Squares (Statistic Features)_CT,Sum Of Inverses (Statistic Features)_CT,Moment 1 About Mean (Statistic Features)_CT,Moment 2 About Mean (Statistic Features)_CT,Moment 3 About Mean (Statistic Features)_CT,Moment 4 About Mean (Statistic Features)_CT,Harmonic Mean (Statistic Features)_CT,Geometric Mean (Statistic Features)_CT,Maximum (Statistic Features)_AllCTs,Mean (Statistic Features)_AllCTs,Sum (Statistic Features)_AllCTs,Skewness (Statistic Features)_AllCTs,Median (Statistic Features)_AllCTs,Kurtosis (Statistic Features)_AllCTs,Standard Deviation (Statistic Features)_AllCTs,Variance (Statistic Features)_AllCTs,Maximum (Statistic Features)_XORAllCTs,Mean (Statistic Features)_XORAllCTs,Sum (Statistic Features)_XORAllCTs,Skewness (Statistic Features)_XORAllCTs,Median (Statistic Features)_XORAllCTs,Kurtosis (Statistic Features)_XORAllCTs,Standard Deviation (Statistic Features)_XORAllCTs,Variance (Statistic Features)_XORAllCTs,NumPixelsdistantShell1,NumPixelsdistantShell2,NumPixelsdistantShell3,NumPixelsdistantShell4,NumPixelsdistantShell5,NumPixelsAlldistantShells,NumPixelsareaShell1,NumPixelsareaShell2,NumPixelsareaShell3,NumPixelsareaShell4,NumPixelsareaShell5,NumPixelsAllareaShells,CentriodDistanceShellNumber,CenterofGravityDistanceShellNumber,TotalNumberofDistanceShells,CentriodAreaShellNumber,CenterofGravityAreaShellNumber,TotalNumberofAreaShells
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#8#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,8,1,37.08633094,66.94244604,0.961480319,37.18550435,66.97165104,0.961480319,6877.5,0.756728364,0.947505878,1.92677542,0.480998154,247.2758978,126.8463638,129.8930479,67.41473167,337.9482682,0.674264706,0.519001846,1.055402423,0.977820431,257,938,522.5667901,3669464,0.009772958,525,3.196581778,90.72411242,8230.864574,43837.9569,1.98E+09,13.88410167,9.02E-13,8229.69242,7297.838212,2.17E+08,505.7583245,514.3708941,320,3267,874.1267445,6138118,2.860953318,859,20.5938421,262.1359877,68715.27606,47303.69747,5.85E+09,8.631071932,-1.42E-12,68705.49034,5.15E+07,9.72E+10,813.5721791,842.6057822,118.5,0.755892686,0.961012805,1.762307519,0.432562144,162.6459754,16.76305461,16.30628699,9.252804527,44.38477631,0.626984127,0.567437856,1.040568861,0.948,1321,3267,2042.884892,283961,0.599938235,1900,2.16571098,521.8531372,272330.6968,1055.165501,6.18E+08,0.07228468,-1.11E-13,270371.4832,8.53E+07,1.61E+11,1922.952416,1980.527922,3267,2042.884892,283961,0.599938235,1900,2.16571098,521.8531372,272330.6968,1954,910.9392679,2189898,-0.276849341,934,3.914758175,221.0747206,48874.0321,0,0,0,35,104,139,0,0,0,0,139,139,5,5,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#9#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,9,1,39.07462687,36.11940299,0.784639001,39.1733551,36.03988662,0.784639001,8401.5,0.761970268,0.952166477,1.938751917,0.48420425,126.8698976,145,144.0106449,74.28007867,372.2325394,0.752485446,0.51579575,1.050236513,0.984070278,230,785,470.3340343,4025589,-0.313042125,477,2.945308329,78.71915908,6196.706006,52537.47118,1.95E+09,18.78663248,1.03E-12,6195.982007,-152701.7876,1.13E+08,455.5898992,463.2524399,247,2362,801.2350742,6857771,1.426976114,791,9.498510677,220.1566766,48468.96226,56919.47838,5.91E+09,11.50054189,-2.03E-12,48463.29934,1.52E+07,2.23E+10,744.2258008,772.9765192,114,0.71930191,0.960269896,1.796230227,0.443278492,249.4439548,17.08800749,16.14687507,8.989312633,44.627417,0.681818182,0.556721508,1.041373893,0.938271605,1161,2362,1682.380597,225439,0.423032897,1626,1.993962737,315.5916224,99598.0721,993.0561443,3.93E+08,0.08238716,2.04E-13,98854.80291,1.33E+07,1.98E+10,1626.467044,1653.859206,2362,1682.380597,225439,0.423032897,1626,1.993962737,315.5916224,99598.0721,1618,854.6861464,2486282,-0.310063957,881,3.218316429,233.7311603,54630.25531,0,0,7,70,57,134,0,0,0,22,112,134,4,4,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#10#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,10,1,57.32126697,34.5158371,0.671639562,57.34415451,34.0629328,0.671639562,8538,0.864987302,0.949623602,1.270487696,0.212900681,121.544157,118.5116028,117.5217815,92.50131416,352.1909089,0.754186983,0.787099319,1.053048806,0.987737159,182,813,449.7493382,3907872,0.229090689,448,3.075877777,87.73745605,7697.861195,52908.44779,1.82E+09,20.10963914,2.30E-12,7696.975263,154725.7343,1.82E+08,432.0813486,441.0374004,205,3927,775.4841754,6738182,3.609800226,761,26.67723783,293.9788461,86423.56193,57350.7359,5.98E+09,12.41444046,2.77E-12,86413.61561,9.17E+07,1.99E+11,699.9107232,735.377463,194,0.652752696,0.937031986,2.174463467,0.54011644,257.1957339,22.56102835,23.17565313,10.65810186,61.11269837,0.801652893,0.45988356,1.067199429,0.904428904,1231,3927,2094.239819,462827,1.003697269,1995,3.738489763,564.7610287,318955.0195,1682.642334,1.04E+09,0.112506771,3.74E-13,317511.7841,1.81E+08,3.80E+11,1964.326216,2025.893704,3927,2094.239819,462827,1.003697269,1995,3.738489763,564.7610287,318955.0195,1527,752.3591954,1832747,-0.069891409,796,2.696979842,231.552449,53616.53663,0,0,77,105,39,221,0,0,0,79,142,221,4,4,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#11#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,11,1,81.71921182,37.62561576,0.824621141,81.77496083,37.94640059,0.824621141,8551.5,0.74328198,0.938284451,1.8130364,0.448439094,199.7369015,139.1761474,140.501018,77.49486886,380.2325394,0.804498758,0.551560906,1.065774882,0.970217835,247,890,562.1220016,4897769,-0.133093761,566,3.001188722,92.84968358,8621.063741,55042.18589,2.83E+09,15.97366622,-4.59E-13,8620.074293,-106536.6369,2.23E+08,545.460252,554.046416,208,3358,811.983473,7074812,2.61752196,781,17.18685081,274.5839581,75396.35005,57962.58656,6.40E+09,11.77510811,1.65E-12,75387.69673,5.42E+07,9.77E+10,739.9507436,774.661272,177,0.619060856,0.916412964,1.49123899,0.329416675,255.2564372,19.6468827,18.33223086,12.29328832,59.9411255,0.629429798,0.670583325,1.091211101,0.823255814,1235,3358,1974.325123,400788,0.671283748,1902,2.84613794,461.2461733,212748.0324,1535.076703,8.34E+08,0.108214237,-4.22E-13,211700.0125,6.59E+07,1.29E+11,1875.908435,1923.600949,3358,1974.325123,400788,0.671283748,1902,2.84613794,461.2461733,212748.0324,1683,909.0141693,2566147,-0.395705148,926,3.323276139,227.386019,51704.40164,0,0,8,129,66,203,0,0,0,23,180,203,5,5,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#12#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,12,1,29.88185654,63.48945148,0.589357615,30.14259339,63.43644395,0.623003602,5627,0.626155429,0.946010012,2.481212639,0.596971261,252.2390881,134.4061011,133.3292725,53.73552849,336.0487732,0.694211409,0.403028739,1.057071265,0.948184346,269,990,586.6399861,3386086,-0.119339988,594,2.959624102,105.5794368,11147.01748,36693.34213,2.05E+09,10.20025095,6.78E-13,11145.08626,-140450.7337,3.68E+08,565.8684311,576.5879464,320,2504,952.2962578,5496654,1.705139478,922,7.888534215,289.0536544,83552.01514,39359.08897,5.72E+09,6.548565687,-2.64E-12,83537.53974,4.12E+07,5.51E+10,881.4143854,915.0411004,202.5,0.453961013,0.86126029,1.772748202,0.435904096,232.1250163,22.8035085,21.37918276,12.05990943,74.87005769,0.54144385,0.564095904,1.161089175,0.721925134,1290,2504,1880.860759,445764,0.074696535,1863,2.31795659,265.5258167,70503.95934,1784.467099,8.55E+08,0.128600728,-9.40E-14,70206.47428,1398365.555,1.15E+10,1842.913366,1861.982464,2504,1880.860759,445764,0.074696535,1863,2.31795659,265.5258167,70503.95934,2263,1017.066071,1708671,0.976519249,1002,6.34373171,216.2332907,46756.83601,0,17,86,120,14,237,0,0,21,84,132,237,3,4,5,4,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#13#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,13,1,63.92857143,31.5,0.970142543,63.96218423,31.41859594,0.970142543,6083,0.774065491,0.940055411,1.663672862,0.398920291,173.9382112,113.6353818,113.5136095,68.23072742,314.2497834,0.714322226,0.601079709,1.06376708,0.971414883,251,909,572.4790997,3560820,-0.016142015,581,2.887172153,105.8973419,11214.24703,39384.55915,2.11E+09,11.27952104,-8.66E-13,11212.4441,-19169.59489,3.63E+08,551.4418543,562.2365635,299,3764,901.1900322,5605402,3.015169219,881,18.92335803,333.8517559,111456.9949,41992.3142,5.74E+09,7.63571646,-1.38E-12,111439.0758,1.12E+08,2.35E+11,814.5928457,855.0636552,145,0.73474527,0.938562765,1.251128639,0.200721678,127.568592,16.40121947,15.19812609,12.14753272,49.79898987,0.70251938,0.799278322,1.065458845,0.90625,1422,3764,2335.571429,392376,0.471387213,2264,2.258574795,538.7577925,290259.9589,1298.653663,9.65E+08,0.075721952,5.85E-13,288532.2211,7.37E+07,1.90E+11,2218.643284,2275.787274,3764,2335.571429,392376,0.471387213,2264,2.258574795,538.7577925,290259.9589,1916,966.475223,1950347,0.081077804,986,3.200444706,238.3902606,56829.91634,0,0,0,24,144,168,0,0,0,0,168,168,5,5,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#14#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,14,1,40.52898551,34.65217391,0.648460388,40.73279187,34.71590201,0.648460388,7312,0.852042237,0.949824162,1.327271491,0.246574641,183.6084689,111.2205017,111.1611507,83.7516299,328.391919,0.740413141,0.753425359,1.052826449,0.985511153,240,859,519.9771935,3875910,-0.284023665,528,3.160898018,86.27613963,7443.572269,46504.7112,2.07E+09,14.7909492,-1.22E-12,7442.573668,-182400.7587,1.75E+08,503.9568385,512.2912815,207,3010,845.769788,6304368,1.949197826,822,11.26764995,295.9904143,87610.32537,49835.82705,5.99E+09,9.84740943,-1.56E-14,87598.5719,5.05E+07,8.65E+10,756.9503485,800.9376282,117.5,0.749513845,0.964775082,1.654945794,0.395750602,159.4439548,17.08800749,15.73496856,9.507845279,44.38477631,0.636856369,0.604249398,1.036511015,0.955284553,1224,3010,1918.224638,264715,0.669487291,1822,2.71447471,392.0419689,153696.9054,1040.427314,5.29E+08,0.074793798,-3.66E-13,152583.1597,4.03E+07,6.41E+10,1845.072775,1880.566541,3010,1535.741697,416186,0.820345758,1440,2.815880272,490.7849266,240869.8441,2827,958.0249886,2108613,1.227764338,951,7.670238261,327.5379684,107281.1207,0,0,41,87,10,138,0,0,0,49,89,138,4,4,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#14#2,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,14,2,11.59398496,42.60902256,0.199007437,11.50606387,42.84476897,0.199007437,7312,0.852042237,0.949824162,1.327271491,0.246574641,183.6084689,111.2205017,111.1611507,83.7516299,328.391919,0.740413141,0.753425359,1.052826449,0.985511153,240,859,519.9771935,3875910,-0.284023665,528,3.160898018,86.27613963,7443.572269,46504.7112,2.07E+09,14.7909492,-1.22E-12,7442.573668,-182400.7587,1.75E+08,503.9568385,512.2912815,207,3010,845.769788,6304368,1.949197826,822,11.26764995,295.9904143,87610.32537,49835.82705,5.99E+09,9.84740943,-1.56E-14,87598.5719,5.05E+07,8.65E+10,756.9503485,800.9376282,108.5,0.452865012,0.932047116,3.722614061,0.731371562,251.5650512,22.13594362,22.67743522,6.091804,54.87005769,0.645833333,0.268628438,1.072907134,0.854330709,881,1707,1138.879699,151471,1.257266709,1113,5.275475201,146.744833,21534.04602,935.0126369,1.75E+08,0.118519801,6.84E-14,21372.1359,3972975.359,2.45E+09,1122.175356,1130.222961,3010,1535.741697,416186,0.820345758,1440,2.815880272,490.7849266,240869.8441,2827,958.0249886,2108613,1.227764338,951,7.670238261,327.5379684,107281.1207,70,63,0,0,0,133,0,108,25,0,0,133,1,1,5,2,2,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#15#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,15,1,55.35326087,95.61956522,0.408402294,55.10794472,95.10934225,0.408402294,6845,0.818133031,0.952851826,1.598988816,0.374604757,82.63194893,116.965807,118.0495942,73.82765473,324.2497834,0.689464142,0.625395243,1.049481118,0.988090942,291,858,620.2594819,4333753,-0.688928711,636,3.176765186,91.95743498,8456.169848,44841.93747,2.75E+09,11.56148907,-9.55E-13,8454.959576,-535716.2628,2.27E+08,604.3339192,612.721214,429,4683,979.6406183,6844749,4.469013035,961,37.34407758,322.7067891,104139.6717,47862.41569,7.43E+09,7.633838623,5.12E-12,104124.7669,1.50E+08,4.05E+11,915.2669247,944.0789285,158,0.584472672,0.906413209,1.830621782,0.453737517,255.2564372,19.6468827,19.19035088,10.48296872,58.28427125,0.524916944,0.546262483,1.103249589,0.812339332,1299,4683,2364.434783,435056,1.221194114,2072,3.579144059,778.3622965,605847.8646,1420.838697,1.14E+09,0.084836561,-2.35E-13,602555.2131,5.76E+08,1.31E+12,2168.876218,2257.355875,4683,2364.434783,435056,1.221194114,2072,3.579144059,778.3622965,605847.8646,1668,945.4349286,2252026,-0.489499816,994,2.677051834,203.7489906,41513.65116,28,77,79,0,0,184,2,41,81,60,0,184,2,2,5,3,3,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#17#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,17,1,19.01851852,60.74691358,0.419878215,19.26247031,60.49413599,0.419878215,8737.5,0.836528939,0.951098294,1.382131538,0.276479863,78.5110188,125.5149393,124.0004731,89.71683933,362.2914139,0.743705633,0.723520137,1.051416038,0.979485455,357,963,659.9582912,5870329,-0.128743636,662,3.178898011,90.22244798,8140.09012,57661.09274,3.95E+09,13.75171748,1.12E-12,8139.174989,-94551.75431,2.11E+08,646.828297,653.5481899,350,4943,1036.096121,9216075,4.329587658,1018,39.81395982,311.7978941,97217.92678,61467.09066,1.04E+10,9.137056413,4.06E-12,97206.99728,1.31E+08,3.76E+11,973.508272,1002.544824,138.5,0.622644375,0.938683817,1.882489422,0.468788516,214.508523,19.41648784,18.21990962,9.678625233,52.87005769,0.625697582,0.531211484,1.065321444,0.873817035,1381,4943,2494.814815,404160,1.226960087,2221,3.620485537,846.7962365,717063.8661,1259.1906,1.12E+09,0.071171787,6.18E-13,712637.546,7.45E+08,1.86E+12,2276.182829,2375.068311,4943,2494.814815,404160,1.226960087,2221,3.620485537,846.7962365,717063.8661,2713,1106.465969,2958690,0.611855826,1114,6.70902487,269.2797611,72511.58975,3,78,81,0,0,162,0,15,67,80,0,162,3,3,5,4,4,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#18#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,18,1,45.8253012,42.1686747,0.851836085,45.65198561,41.95783185,0.831755757,7622,0.873061415,0.94928512,1.196419702,0.164172908,258.8961666,109.0412766,107.7534811,90.06327877,331.2203461,0.774278748,0.835827092,1.053424287,0.989998701,187,893,448.6525435,3483787,-0.230008358,453,3.072204243,85.73389164,7350.300175,47259.74432,1.62E+09,18.0573714,3.32E-13,7349.353582,-144944.33,1.66E+08,430.0182916,439.769921,225,3195,861.6360592,6690604,2.049127145,838,12.01803769,296.582661,87961.27479,52082.73319,6.45E+09,9.991231904,3.09E-12,87949.94688,5.35E+07,9.30E+10,777.1814402,818.4159154,139.5,0.491878063,0.909693973,2.42365816,0.58740056,61.18920626,22.82542442,20.74807675,8.560644854,59.69848481,0.5,0.41259944,1.099270776,0.788135593,1325,3195,2001.596386,332265,0.865255187,1884,2.875381803,439.6525623,193294.3755,1258.187702,6.97E+08,0.086576122,-4.38E-14,192129.9516,7.35E+07,1.07E+11,1917.38779,1957.540248,3195,2001.596386,332265,0.865255187,1884,2.875381803,439.6525623,193294.3755,2214,1010.293866,2124648,0.158598584,1004,3.425805806,305.9055565,93578.20951,0,0,0,58,108,166,0,0,0,0,166,166,5,5,5,5,5,5
/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall#19#1,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D05_T0001F001Zall,/data/gudlap/ziad/161122-EXP13-03-57-64_20161122_113217/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D05,1,1,X,18,Y,X,18,Y,FarRed,XY,19,1,44.33624454,65.44104803,0.464285702,44.125138,65.26256594,0.464285702,6767.5,0.603526721,0.948573169,2.809588979,0.644076053,77.75087658,155.5409914,155.5931907,55.37934263,375.3797257,0.487923576,0.355923947,1.054214934,0.970250896,232,966,523.5180862,3632692,0.094977272,527,3.205886597,94.39063298,8909.591594,43324.74863,1.96E+09,13.72428303,-9.60E-13,8908.307606,79874.17503,2.54E+08,505.6001823,514.7384105,283,3675,896.7982418,6222883,2.968095215,878,19.96847893,289.764903,83963.69898,46892.2715,6.16E+09,8.374235096,3.70E-12,83951.59872,7.22E+07,1.41E+11,828.6129921,860.7337292,200.5,0.69098611,0.950669113,1.866884579,0.464348246,74.0546041,21.84032967,21.83086691,11.69374216,60.38477631,0.632891414,0.535651754,1.051890701,0.945754717,1149,3675,2001.49345,458342,1.129154569,1882,4.228896667,493.5980823,243639.0668,1734.498144,9.73E+08,0.120610723,2.38E-14,242575.1408,1.36E+08,2.51E+11,1898.670314,1947.355746,3675,2001.49345,458342,1.129154569,1882,4.228896667,493.5980823,243639.0668,1638,893.990242,2290403,-0.380631318,927,3.066110459,206.2288308,42530.33063,3,91,118,17,0,229,0,31,101,97,0,229,3,3,5,3,3,5
