row ID,Common Filename,Parent folder,File extension,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,CT Probe Color,Karyotype,NucleusID,CTID,Dimension 0 (Centroid),Dimension 1 (Centroid),Normalized Centriod DistanceMap,Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Normalized Center of Gravity DistanceMap,Size (Geometric Features 2D),Circularity (Geometric Features 2D),Convexity (Geometric Features 2D),Eccentricity (Geometric Features 2D),Main Elongation (Geometric Features 2D),Ferets Angle (Geometric Features 2D),Ferets Diameter (Geometric Features 2D),Major Axis (Geometric Features 2D),Minor Axis (Geometric Features 2D),Boundary Size (Geometric Features 2D),Boxivity (Geometric Features 2D),Roundness (Geometric Features 2D),Rugosity (Geometric Features 2D),Solidity (Geometric Features 2D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Sum Of Logs (Statistic Features),Sum Of Squares (Statistic Features),Sum Of Inverses (Statistic Features),Moment 1 About Mean (Statistic Features),Moment 2 About Mean (Statistic Features),Moment 3 About Mean (Statistic Features),Moment 4 About Mean (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Minimum (Statistic Features) (CT Channel),Maximum (Statistic Features) (CT Channel),Mean (Statistic Features) (CT Channel),Sum (Statistic Features) (CT Channel),Skewness (Statistic Features) (CT Channel),Median (Statistic Features) (CT Channel),Kurtosis (Statistic Features) (CT Channel),Standard Deviation (Statistic Features) (CT Channel),Variance (Statistic Features) (CT Channel),Sum Of Logs (Statistic Features) (CT Channel),Sum Of Squares (Statistic Features) (CT Channel),Sum Of Inverses (Statistic Features) (CT Channel),Moment 1 About Mean (Statistic Features) (CT Channel),Moment 2 About Mean (Statistic Features) (CT Channel),Moment 3 About Mean (Statistic Features) (CT Channel),Moment 4 About Mean (Statistic Features) (CT Channel),Harmonic Mean (Statistic Features) (CT Channel),Geometric Mean (Statistic Features) (CT Channel),Size (Geometric Features 2D)_CT,Circularity (Geometric Features 2D)_CT,Convexity (Geometric Features 2D)_CT,Eccentricity (Geometric Features 2D)_CT,Main Elongation (Geometric Features 2D)_CT,Ferets Angle (Geometric Features 2D)_CT,Ferets Diameter (Geometric Features 2D)_CT,Major Axis (Geometric Features 2D)_CT,Minor Axis (Geometric Features 2D)_CT,Boundary Size (Geometric Features 2D)_CT,Boxivity (Geometric Features 2D)_CT,Roundness (Geometric Features 2D)_CT,Rugosity (Geometric Features 2D)_CT,Solidity (Geometric Features 2D)_CT,Minimum (Statistic Features)_CT,Maximum (Statistic Features)_CT,Mean (Statistic Features)_CT,Sum (Statistic Features)_CT,Skewness (Statistic Features)_CT,Median (Statistic Features)_CT,Kurtosis (Statistic Features)_CT,Standard Deviation (Statistic Features)_CT,Variance (Statistic Features)_CT,Sum Of Logs (Statistic Features)_CT,Sum Of Squares (Statistic Features)_CT,Sum Of Inverses (Statistic Features)_CT,Moment 1 About Mean (Statistic Features)_CT,Moment 2 About Mean (Statistic Features)_CT,Moment 3 About Mean (Statistic Features)_CT,Moment 4 About Mean (Statistic Features)_CT,Harmonic Mean (Statistic Features)_CT,Geometric Mean (Statistic Features)_CT,Maximum (Statistic Features)_AllCTs,Mean (Statistic Features)_AllCTs,Sum (Statistic Features)_AllCTs,Skewness (Statistic Features)_AllCTs,Median (Statistic Features)_AllCTs,Kurtosis (Statistic Features)_AllCTs,Standard Deviation (Statistic Features)_AllCTs,Variance (Statistic Features)_AllCTs,Maximum (Statistic Features)_XORAllCTs,Mean (Statistic Features)_XORAllCTs,Sum (Statistic Features)_XORAllCTs,Skewness (Statistic Features)_XORAllCTs,Median (Statistic Features)_XORAllCTs,Kurtosis (Statistic Features)_XORAllCTs,Standard Deviation (Statistic Features)_XORAllCTs,Variance (Statistic Features)_XORAllCTs,NumPixelsdistantShell1,NumPixelsdistantShell2,NumPixelsdistantShell3,NumPixelsdistantShell4,NumPixelsdistantShell5,NumPixelsAlldistantShells,NumPixelsareaShell1,NumPixelsareaShell2,NumPixelsareaShell3,NumPixelsareaShell4,NumPixelsareaShell5,NumPixelsAllareaShells,CentriodDistanceShellNumber,CenterofGravityDistanceShellNumber,TotalNumberofDistanceShells,CentriodAreaShellNumber,CenterofGravityAreaShellNumber,TotalNumberofAreaShells
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F005Zall#42#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F005Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,5,X,Y,Xist,X,,Xist,FarRed,XX,42,1,15.99401198,18.95808383,0.132779762,15.51638352,18.83973289,0.132779762,6334.5,0.836436928,0.953632714,1.506769787,0.336328609,188.2758928,111.1575459,110.2388518,73.1623721,308.492424,0.715277778,0.663671391,1.048621744,0.988915776,1188,3796,2234.334725,1.45E+07,0.282360566,2226,3.933526163,346.6777253,120185.4452,49800.1362,3.31E+10,2.967930902,-1.52E-12,120166.8637,1.18E+07,5.68E+10,2179.296019,2207.165673,6,423,69.46150278,449277,3.852145753,66,30.09563196,28.4721057,810.6608032,27039.86052,3.64E+07,104.601822,6.75E-15,810.5354691,88912.22389,1.98E+07,61.834487,65.40245261,145,0.770575974,0.961257156,1.612313763,0.379773328,202.3801351,18.38477631,17.25296896,10.70075153,48.627417,0.651427061,0.620226672,1.04030435,0.941558442,76,423,182.9281437,30549,0.76423211,168,2.852375633,70.9794276,5038.079143,857.8795906,6424593,1.052781002,-9.70E-15,5007.911004,273289.3824,7.24E+07,158.6274826,170.2049904,423,182.9281437,30549,0.76423211,168,2.852375633,70.9794276,5038.079143,145,66.98882953,137930,0.398654578,66,3.532366925,17.90983712,320.7622658,125,42,0,0,0,167,70,82,15,0,0,167,1,1,5,2,2,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F005Zall#43#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F005Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,5,X,Y,Xist,X,,Xist,FarRed,XX,43,1,85.73224044,58.92896175,0.24342294,85.82538322,58.79248786,0.24342294,7998,0.837921632,0.954697977,1.53664924,0.349233401,230.2538028,123.5556555,125.0930357,81.40636942,346.3330445,0.799234388,0.650766599,1.04745168,0.989728994,947,3072,1893.420309,1.54E+07,0.176973493,1892,3.675562857,262.7651528,69045.52552,61375.87846,2.98E+10,4.387945801,-4.95E-13,69037.04743,3210787.259,1.75E+10,1855.993754,1874.937965,14,504,68.28708251,556130,4.831469067,63,39.41337145,34.87829897,1216.495739,33759.88417,4.79E+07,137.5822842,-1.81E-13,1216.346366,204995.8605,5.83E+07,59.19366761,63.1409091,161,0.855605047,0.980762742,1.073478525,0.068448994,158.1985905,16.15549442,14.83421871,13.81883136,48.627417,0.73015873,0.931551006,1.019614589,0.981707317,100,504,229.5737705,42012,0.63369896,194,2.327163844,93.54674315,8750.993154,980.034887,1.12E+07,0.934504644,-3.18E-14,8703.17352,518763.0206,1.78E+08,195.8256721,211.7448255,504,229.5737705,42012,0.63369896,194,2.327163844,93.54674315,8750.993154,177,66.33756806,182760,0.702145485,65,4.352966891,21.0433386,442.8220994,103,79,1,0,0,183,51,83,49,0,0,183,2,2,5,2,2,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F005Zall#44#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F005Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,5,X,Y,Xist,X,,Xist,FarRed,XX,44,1,58.29032258,53.96774194,0.750673294,58.19459942,53.83563937,0.750673294,7281,0.863235912,0.956319705,1.339552927,0.253482278,229.6163521,114.2147101,111.4372827,83.18990646,325.5634919,0.730320173,0.746517722,1.045675411,0.988192182,1075,3563,2052.86823,1.52E+07,-0.008922181,2070,4.067072305,327.1514971,107028.102,56508.25488,3.21E+10,3.717397531,-9.94E-13,107013.6816,-312404.8641,4.66E+10,1996.558059,2025.588565,15,536,63.4820803,471164,6.842248003,60,80.36398377,30.90496693,955.1169811,30313.18087,3.70E+07,132.1580151,2.67E-13,954.9882938,201968.5099,7.33E+07,56.16004444,59.39639166,106,0.840952818,0.968311145,1.26081532,0.20686243,77.00538321,13.34166406,13.04468903,10.34623297,39.79898987,0.741258741,0.79313757,1.032725901,0.959276018,77,536,216.8225806,26886,1.076638826,184,3.204461833,119.8904682,14373.72436,650.0922676,7597460,0.740566245,3.39E-14,14257.80723,1855342.129,6.62E+08,167.4394435,189.1763366,536,216.8225806,26886,1.076638826,184,3.204461833,119.8904682,14373.72436,165,62.02177858,136696,0.577335685,61,3.981896964,19.60699842,384.434387,0,0,11,86,27,124,0,0,0,14,110,124,4,4,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F005Zall#45#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F005Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,5,X,Y,Xist,X,,Xist,FarRed,XX,45,1,82.51048951,58.02797203,0.148154125,82.88567633,58.05738327,0.148154125,7718.5,0.815956427,0.948611835,1.612109509,0.379694745,239.5804204,126.4001582,125.8690005,78.07720241,344.7766953,0.719969032,0.620305255,1.054171963,0.989297616,904,3274,1881.68955,1.48E+07,-0.196346552,1912,3.717945796,292.9086846,85795.49751,59207.132,2.85E+10,4.295165645,-2.65E-12,85784.59037,-4934237.203,2.74E+10,1831.361267,1857.465528,9,448,66.28375286,521388,5.006737794,62,43.84451488,31.15029837,970.3410888,32447.69137,4.22E+07,134.9760192,-2.19E-13,970.2177299,151335.7315,4.13E+07,58.27701876,61.87128082,122.5,0.700736882,0.95028755,1.63515,0.388435312,256.7594801,17.4642492,15.9698892,9.76662031,46.87005769,0.655349794,0.611564688,1.05231306,0.910780669,45,448,221.0629371,31612,0.398999699,207,2.072363499,94.90953564,9007.819955,757.8152068,8267352,0.797866613,-7.08E-14,8944.828207,341116.0182,1.68E+08,179.2279531,200.2180536,448,170.2545455,37456,0.768717359,140,2.428607562,103.9103439,10797.35957,145,62.52523364,167255,0.515392592,61,3.48052685,18.3638234,337.23001,126,17,0,0,0,143,81,59,3,0,0,143,1,1,5,2,2,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F005Zall#45#2,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F005Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,5,X,Y,Xist,X,,Xist,FarRed,XX,45,2,54.79220779,95.28571429,0.251528561,54.70927447,95.15879535,0.251528561,7718.5,0.815956427,0.948611835,1.612109509,0.379694745,239.5804204,126.4001582,125.8690005,78.07720241,344.7766953,0.719969032,0.620305255,1.054171963,0.989297616,904,3274,1881.68955,1.48E+07,-0.196346552,1912,3.717945796,292.9086846,85795.49751,59207.132,2.85E+10,4.295165645,-2.65E-12,85784.59037,-4934237.203,2.74E+10,1831.361267,1857.465528,9,448,66.28375286,521388,5.006737794,62,43.84451488,31.15029837,970.3410888,32447.69137,4.22E+07,134.9760192,-2.19E-13,970.2177299,151335.7315,4.13E+07,58.27701876,61.87128082,57.5,0.372521145,0.85055067,1.957684303,0.48919241,241.6992442,14.76482306,11.97182365,6.115298383,44.04163056,0.427827381,0.51080759,1.175708909,0.628415301,40,154,75.8961039,5844,1.024416493,73,4.668529831,20.12695523,405.0943267,330.8714712,474324,1.081024506,-1.66E-15,399.8333614,8352.390741,766112.3444,71.22872751,73.48138385,448,170.2545455,37456,0.768717359,140,2.428607562,103.9103439,10797.35957,145,62.52523364,167255,0.515392592,61,3.48052685,18.3638234,337.23001,40,37,0,0,0,77,6,49,22,0,0,77,2,2,5,2,2,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall#1#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,6,X,Y,Xist,X,,Xist,FarRed,XX,1,1,51.6875,27.3203125,0.911445141,51.98494448,27.52071469,0.911445141,5099.5,0.717301559,0.93928171,1.995839978,0.498957827,184.1596423,110.2905254,113.8365476,57.03691121,298.8944443,0.812707181,0.501042173,1.064643322,0.969394544,800,3207,2103.697363,1.10E+07,-0.080069884,2108,3.163365989,315.7327098,99687.14401,39985.90307,2.37E+10,2.549523384,2.22E-12,99668.09794,-2520158.926,3.14E+10,2052.93273,2079.006093,6,476,65.86664119,344746,5.319543765,61,46.2473796,33.91557429,1150.266179,21516.06522,2.87E+07,91.59575006,3.15E-13,1150.046411,207525.7118,6.12E+07,57.14238921,60.99710294,109,0.816004406,0.974016999,1.389432547,0.280281722,151.6992442,14.76482306,13.88631595,9.994235398,40.97056275,0.68125,0.719718278,1.026676126,0.951965066,76,476,219.5,28096,0.834290673,188,2.740152215,94.72263696,8972.377953,678.9344195,7306564,0.691068537,0,8902.28125,709053.0469,2.21E+08,185.2204133,201.1749952,476,219.5,28096,0.834290673,188,2.740152215,94.72263696,8972.377953,184,66.76546091,114436,0.575480237,65,4.029785061,18.64019653,347.4569266,0,0,0,19,109,128,0,0,0,0,128,128,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall#2#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,6,X,Y,Xist,X,,Xist,FarRed,XX,2,1,71.37681159,23.23188406,0.580102384,71.38596116,23.22348353,0.580102384,6919.5,0.827851107,0.954426127,1.486846931,0.327435811,202.543061,114.7693339,114.4525693,76.97669945,324.0904038,0.732222222,0.672564189,1.047750027,0.987582959,1007,3497,1913.053721,1.35E+07,0.56962465,1903,5.446125396,289.7767545,83970.56743,53230.33415,2.64E+10,3.773744257,-1.32E-12,83958.66515,1.39E+07,3.84E+10,1869.496055,1891.359019,12,552,60.26506024,425170,7.412299447,55,72.91304669,37.34605171,1394.727578,28366.05826,3.55E+07,133.3280013,4.47E-13,1394.529885,386088.6534,1.42E+08,52.91461608,55.74026637,119.5,0.884107396,0.982709853,1.366011641,0.267941817,208.3007558,14.76482306,14.41671165,10.55387174,41.21320344,0.796666667,0.732058183,1.017594356,0.983539095,91,552,271.2971014,37439,0.560174391,238,2.08452209,121.8652726,14851.14466,759.3002706,1.22E+07,0.621930724,-8.40E-14,14743.52767,1013825.344,4.60E+08,221.8896652,245.2249306,552,271.2971014,37439,0.560174391,238,2.08452209,121.8652726,14851.14466,184,58.32951945,127450,0.958459438,57,6.259011091,15.86635384,251.7411841,0,5,84,49,0,138,0,0,9,87,42,138,3,3,5,4,4,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall#3#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,6,X,Y,Xist,X,,Xist,FarRed,XX,3,1,56.01851852,93.47530864,0.402907193,56.03350094,93.89383056,0.402907193,8256.5,0.854605963,0.951108372,1.390100649,0.280627629,244.0691935,121.2023102,120.8860466,86.962082,348.4335495,0.733311425,0.719372371,1.051404897,0.990225474,967,3187,1986.177275,1.67E+07,-0.16527647,2006,3.542458688,317.1223505,100566.5852,63712.8716,3.40E+10,4.353994008,2.27E-12,100554.6201,-5270982.609,3.58E+10,1930.411476,1959.321564,13,740,61.31564545,515358,8.241854891,56,90.16107492,43.93592484,1930.365492,33810.22273,4.78E+07,160.0456349,-2.56E-13,1930.135823,699011.4374,3.36E+08,52.5162714,55.84790936,139,0.704342018,0.955723576,1.339213041,0.253292815,54.46232221,17.20465053,15.39526945,11.49575831,49.79898987,0.609649123,0.746707185,1.046327647,0.885350318,97,740,309.3703704,50118,0.85443785,266,2.76819872,155.2594658,24105.50173,909.5207282,1.94E+07,0.663188812,-5.58E-14,23956.70233,3197825.354,1.61E+09,244.274326,274.3282776,740,309.3703704,50118,0.85443785,266,2.76819872,155.2594658,24105.50173,197,53.92359299,144677,0.906127182,53,6.868959244,16.35675325,267.5433768,1,101,59,1,0,162,0,15,94,53,0,162,2,2,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall#4#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,6,X,Y,Xist,X,,Xist,FarRed,XX,4,1,8.053846154,87.17692308,0.26832816,7.844153856,87.17452686,0.238513917,6798,0.764894893,0.949489096,1.895053415,0.472310389,238.5704344,126.5701387,128.0726416,67.58260247,334.1909089,0.721331735,0.527689611,1.053197983,0.989375637,1065,3745,1970.804467,1.37E+07,0.73810607,1965,5.767731892,304.1928094,92533.26526,52567.31286,2.76E+10,3.604632675,-5.22E-12,92519.93194,2.08E+07,4.94E+10,1925.300197,1947.965469,15,487,63.95417867,443842,6.491189335,60,59.30694611,32.75660046,1072.994874,28416.91129,3.58E+07,121.0299089,3.27E-13,1072.840264,228150.1441,6.83E+07,57.34119825,60.01867752,112,0.888553921,0.982095467,1.177774137,0.150940772,252.897271,13.60147051,12.95970385,11.00355615,39.79898987,0.775086505,0.849059228,1.01823095,0.98245614,91,487,251.1846154,32654,0.339591638,234,1.962388861,97.64131358,9533.826118,708.0918078,9432046,0.609111675,-3.78E-14,9460.488994,316124.2613,1.78E+08,213.4255595,232.0284655,487,251.1846154,32654,0.339591638,234,1.962388861,97.64131358,9533.826118,132,59.10930048,148719,0.450640116,58,3.525551216,15.87639811,252.0600168,46,80,4,0,0,130,10,66,54,0,0,130,2,2,5,2,2,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall#5#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,6,X,Y,Xist,X,,Xist,FarRed,XX,5,1,73.89285714,5.714285714,0.097963914,73.83419881,4.992720697,0.069270946,6121.5,0.754419945,0.94759257,1.920554949,0.479317163,202.0678996,119.7747887,122.3481354,63.70457425,319.3208512,0.797755884,0.520682837,1.055305868,0.984322238,995,3383,2008.74377,1.26E+07,0.081365024,2023,4.202608802,306.3429433,93845.99888,47533.13356,2.58E+10,3.195459993,5.19E-12,93831.00751,2339167.908,3.70E+10,1959.029377,1984.559642,13,519,63.8586262,399755,7.316480902,60,81.60385815,32.92571265,1084.102554,25589.02117,3.23E+07,111.2999739,2.88E-13,1083.929374,261160.6823,9.59E+07,56.24439775,59.60283041,69,0.797638733,0.969557988,1.451310771,0.310967699,184.7636417,12.04159458,11.29171255,7.780354682,32.97056275,0.657142857,0.689032301,1.031397825,0.951724138,63,519,256.7619048,21568,0.329146671,227,1.684788944,140.6052853,19769.84624,451.7093787,7178738,0.468019441,7.85E-14,19534.49093,914943.7689,6.58E+08,179.4797238,216.4787961,519,256.7619048,21568,0.329146671,227,1.684788944,140.6052853,19769.84624,187,63.23826879,138808,0.54599164,62,4.650116243,17.7245251,314.1587901,76,8,0,0,0,84,48,36,0,0,0,84,1,1,5,1,1,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall#6#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,6,X,Y,Xist,X,,Xist,FarRed,XX,6,1,98.07142857,14.40816327,0.114310414,99.01346789,14.52714443,0.087672092,7251.5,0.793316187,0.954377964,1.794773989,0.442826782,227.8466169,128.1444497,128.7282509,71.72393388,338.9188309,0.697172469,0.557173218,1.047802902,0.988414094,885,3569,1941.142142,1.44E+07,0.449451841,1932,4.032048881,314.27955,98771.63555,55883.53797,2.86E+10,3.910841369,1.26E-13,98758.2772,1.40E+07,3.93E+10,1890.641757,1915.928287,13,753,59.9064106,442948,10.73287713,56,162.560673,34.08603233,1161.8576,29806.68516,3.51E+07,137.0848507,4.25E-13,1161.700465,425055.3749,2.19E+08,53.93739689,56.32840663,81,0.744702412,0.963769826,1.761334114,0.432248548,53.97262661,13.60147051,13.47778246,7.652030552,36.97056275,0.655870445,0.567751452,1.037592144,0.941860465,67,753,268.9693878,26359,1.137918536,223,3.492865259,168.0565353,28242.99905,530.713605,9829335,0.517252599,-7.42E-14,27954.80519,5401039.941,2.79E+09,189.4625569,224.8525713,753,268.9693878,26359,1.137918536,223,3.492865259,168.0565353,28242.99905,140,58.42007001,150198,0.354212853,58,3.676652375,14.79718035,218.9565465,95,3,0,0,0,98,63,35,0,0,0,98,1,1,5,1,1,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall#7#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_E07_T0001F006Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, E07,1,6,X,Y,Xist,X,,Xist,FarRed,XX,7,1,56.03061224,28.14285714,0.647439659,55.85707715,27.57587674,0.615996838,6324.5,0.842597783,0.955898434,1.385997987,0.278498231,193.3924978,107.9351657,105.6451241,76.22314395,307.119841,0.776351388,0.721501769,1.046136247,0.98589244,1347,3928,2628.666408,1.70E+07,-0.021465179,2631,2.906492846,420.6327789,176931.9347,50734.12044,4.57E+10,2.523671298,2.00E-12,176904.5204,-1597510.994,9.10E+10,2557.385348,2593.802285,15,467,66.73024481,430677,4.867773446,61,37.12071037,35.70147885,1274.595592,26594.54889,3.70E+07,111.4460251,4.55E-13,1274.398103,221507.7755,6.03E+07,57.91144184,61.59806422,168.5,0.603910604,0.911294284,1.731738936,0.422545755,53.13010235,20,19.27508149,11.13047763,59.21320344,0.573129252,0.577454245,1.097340363,0.82396088,81,467,221.8622449,43485,0.955732561,210,3.345609728,80.604997,6497.165542,1046.859937,1.09E+07,0.995273049,4.00E-14,6464.016738,500520.9738,1.41E+08,196.9308827,208.7468193,467,221.8622449,43485,0.955732561,210,3.345609728,80.604997,6497.165542,186,63.74661613,117740,1.265037287,61,6.242821645,22.82933308,521.1784487,0,0,76,88,32,196,0,0,0,79,117,196,4,4,5,5,5,5
