row ID,Common Filename,Parent folder,File extension,Well Position,TimePoint,FieldNumber,Green Probe,Red Probe,Far Red Probe,Green Probe Detect,Red Probe Detect,Far Red Probe Detect,CT Probe Color,Karyotype,NucleusID,CTID,Dimension 0 (Centroid),Dimension 1 (Centroid),Normalized Centriod DistanceMap,Center of Gravity in Dimension#0 (Center of Gravity),Center of Gravity in Dimension#1 (Center of Gravity),Normalized Center of Gravity DistanceMap,Size (Geometric Features 2D),Circularity (Geometric Features 2D),Convexity (Geometric Features 2D),Eccentricity (Geometric Features 2D),Main Elongation (Geometric Features 2D),Ferets Angle (Geometric Features 2D),Ferets Diameter (Geometric Features 2D),Major Axis (Geometric Features 2D),Minor Axis (Geometric Features 2D),Boundary Size (Geometric Features 2D),Boxivity (Geometric Features 2D),Roundness (Geometric Features 2D),Rugosity (Geometric Features 2D),Solidity (Geometric Features 2D),Minimum (Statistic Features),Maximum (Statistic Features),Mean (Statistic Features),Sum (Statistic Features),Skewness (Statistic Features),Median (Statistic Features),Kurtosis (Statistic Features),Standard Deviation (Statistic Features),Variance (Statistic Features),Sum Of Logs (Statistic Features),Sum Of Squares (Statistic Features),Sum Of Inverses (Statistic Features),Moment 1 About Mean (Statistic Features),Moment 2 About Mean (Statistic Features),Moment 3 About Mean (Statistic Features),Moment 4 About Mean (Statistic Features),Harmonic Mean (Statistic Features),Geometric Mean (Statistic Features),Minimum (Statistic Features) (CT Channel),Maximum (Statistic Features) (CT Channel),Mean (Statistic Features) (CT Channel),Sum (Statistic Features) (CT Channel),Skewness (Statistic Features) (CT Channel),Median (Statistic Features) (CT Channel),Kurtosis (Statistic Features) (CT Channel),Standard Deviation (Statistic Features) (CT Channel),Variance (Statistic Features) (CT Channel),Sum Of Logs (Statistic Features) (CT Channel),Sum Of Squares (Statistic Features) (CT Channel),Sum Of Inverses (Statistic Features) (CT Channel),Moment 1 About Mean (Statistic Features) (CT Channel),Moment 2 About Mean (Statistic Features) (CT Channel),Moment 3 About Mean (Statistic Features) (CT Channel),Moment 4 About Mean (Statistic Features) (CT Channel),Harmonic Mean (Statistic Features) (CT Channel),Geometric Mean (Statistic Features) (CT Channel),Size (Geometric Features 2D)_CT,Circularity (Geometric Features 2D)_CT,Convexity (Geometric Features 2D)_CT,Eccentricity (Geometric Features 2D)_CT,Main Elongation (Geometric Features 2D)_CT,Ferets Angle (Geometric Features 2D)_CT,Ferets Diameter (Geometric Features 2D)_CT,Major Axis (Geometric Features 2D)_CT,Minor Axis (Geometric Features 2D)_CT,Boundary Size (Geometric Features 2D)_CT,Boxivity (Geometric Features 2D)_CT,Roundness (Geometric Features 2D)_CT,Rugosity (Geometric Features 2D)_CT,Solidity (Geometric Features 2D)_CT,Minimum (Statistic Features)_CT,Maximum (Statistic Features)_CT,Mean (Statistic Features)_CT,Sum (Statistic Features)_CT,Skewness (Statistic Features)_CT,Median (Statistic Features)_CT,Kurtosis (Statistic Features)_CT,Standard Deviation (Statistic Features)_CT,Variance (Statistic Features)_CT,Sum Of Logs (Statistic Features)_CT,Sum Of Squares (Statistic Features)_CT,Sum Of Inverses (Statistic Features)_CT,Moment 1 About Mean (Statistic Features)_CT,Moment 2 About Mean (Statistic Features)_CT,Moment 3 About Mean (Statistic Features)_CT,Moment 4 About Mean (Statistic Features)_CT,Harmonic Mean (Statistic Features)_CT,Geometric Mean (Statistic Features)_CT,Maximum (Statistic Features)_AllCTs,Mean (Statistic Features)_AllCTs,Sum (Statistic Features)_AllCTs,Skewness (Statistic Features)_AllCTs,Median (Statistic Features)_AllCTs,Kurtosis (Statistic Features)_AllCTs,Standard Deviation (Statistic Features)_AllCTs,Variance (Statistic Features)_AllCTs,Maximum (Statistic Features)_XORAllCTs,Mean (Statistic Features)_XORAllCTs,Sum (Statistic Features)_XORAllCTs,Skewness (Statistic Features)_XORAllCTs,Median (Statistic Features)_XORAllCTs,Kurtosis (Statistic Features)_XORAllCTs,Standard Deviation (Statistic Features)_XORAllCTs,Variance (Statistic Features)_XORAllCTs,NumPixelsdistantShell1,NumPixelsdistantShell2,NumPixelsdistantShell3,NumPixelsdistantShell4,NumPixelsdistantShell5,NumPixelsAlldistantShells,NumPixelsareaShell1,NumPixelsareaShell2,NumPixelsareaShell3,NumPixelsareaShell4,NumPixelsareaShell5,NumPixelsAllareaShells,CentriodDistanceShellNumber,CenterofGravityDistanceShellNumber,TotalNumberofDistanceShells,CentriodAreaShellNumber,CenterofGravityAreaShellNumber,TotalNumberofAreaShells
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#37#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,37,1,44.11158798,56.07725322,0.905696273,44.14006606,56.05278027,0.905696273,8059,0.778241348,0.942754712,1.765685665,0.433647778,258.6900675,132.5745074,134.6022541,76.23228571,360.7350647,0.785532403,0.566352222,1.060721296,0.987320061,927,2403,1698.199805,1.40E+07,-0.424093882,1721,3.217099635,231.2628352,53482.49896,61038.08979,2.41E+10,4.940953807,3.71E-13,53475.99099,-5245411.257,9.20E+09,1663.241617,1681.372182,560,9371,2301.121441,1.89E+07,2.830910725,2251,17.07834476,897.5578976,805610.1795,63120.86399,5.01E+10,4.02573472,2.24E-12,805512.1495,2.05E+09,1.11E+13,2041.366501,2166.365234,203,0.58061056,0.901178531,1.822473344,0.451295129,159.145542,22.47220505,21.70369465,11.90892296,66.28427125,0.531199678,0.548704871,1.109658037,0.833675565,3111,9371,6104.017167,1422236,0.19180403,6113,2.252090186,1324.638493,1754667.138,2025.392163,9.09E+09,0.04008079,5.86E-13,1747136.377,4.46E+08,6.93E+12,5813.25865,5959.073103,9371,6104.017167,1422236,0.19180403,6113,2.252090186,1324.638493,1754667.138,5359,2416.320274,6352506,-0.126538082,2513,3.370617042,719.298211,517389.9164,0,0,0,101,132,233,0,0,0,10,223,233,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#38#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,38,1,34.4469697,57.09848485,0.870153427,34.42164667,57.21480178,0.870153427,6280,0.798411454,0.945108583,1.670879286,0.401512719,240.0684882,114.2365966,115.5865813,69.1770987,314.391919,0.687029582,0.598487281,1.058079482,0.987343762,1494,3738,2687.580826,1.72E+07,-0.537560135,2743,2.828646311,413.3022527,170818.7521,50572.22947,4.74E+10,2.453011555,3.86E-12,170792.1241,-3.80E+07,8.25E+10,2615.152785,2652.967373,473,9444,2317.332658,1.49E+07,2.408850535,2335,18.0939024,857.5847467,735451.5978,49303.83431,3.92E+10,3.16153353,-1.96E-14,735336.9522,1.52E+09,9.79E+12,2029.078591,2177.016687,112.5,0.757058539,0.958854624,1.311353125,0.237428896,77.90524292,14.31782106,13.70538211,10.45132836,43.21320344,0.672043011,0.762571104,1.042910963,0.922131148,3752,9444,5951.575758,785608,0.603863065,5431,2.036845833,1664.36873,2770123.269,1142.382493,5.04E+09,0.023832092,-1.17E-12,2749137.487,2.78E+09,1.56E+13,5538.749942,5735.400281,9444,5951.575758,785608,0.603863065,5431,2.036845833,1664.36873,2770123.269,5395,2429.925309,5107703,-0.499655493,2614,3.050292457,777.911501,605146.3033,0,0,0,30,102,132,0,0,0,0,132,132,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#39#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,39,1,39.71779141,68.78527607,0.832713187,39.50410181,68.37899073,0.832713187,8580.5,0.831571055,0.95344397,1.540701326,0.350944934,239.3354354,131.3697073,129.7390117,84.20776274,360.0904038,0.713109304,0.649055066,1.048829329,0.989220659,1238,3628,2519.067781,2.20E+07,-0.305415112,2560,2.645693378,417.4412748,174257.2179,68272.46029,5.69E+10,3.575918821,-4.36E-12,174237.2663,-2.22E+07,8.03E+10,2442.449182,2482.100803,687,8862,2221.817266,1.94E+07,2.018402398,2202,15.25071293,754.9003964,569874.6085,66840.27229,4.81E+10,4.386117782,-8.96E-12,569809.3607,8.68E+08,4.95E+12,1991.282595,2106.708599,139,0.611271687,0.939500131,2.477103427,0.596302686,67.16634582,20.61552813,20.93796789,8.452601399,53.45584412,0.686758893,0.403697314,1.064395807,0.879746835,3136,8862,5246.822086,855232,0.551012766,5033,2.196208671,1528.098459,2335084.9,1389.490318,4.87E+09,0.033663043,-2.29E-13,2320759.226,1.97E+09,1.20E+13,4842.105277,5036.569516,8862,5246.822086,855232,0.551012766,5033,2.196208671,1528.098459,2335084.9,4873,2317.003826,6056648,-0.474899286,2460,2.606500197,684.2421028,468187.2552,0,0,0,75,88,163,0,0,0,0,163,163,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#40#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,40,1,38.05882353,51.09150327,0.70258528,37.97764399,51.16072086,0.681607842,7839,0.786751572,0.94710426,1.703385032,0.41293367,241.0323394,128.015624,130.3892553,76.54714163,353.8477631,0.73669486,0.58706633,1.055849965,0.983378285,1683,6860,4195.325532,3.35E+07,-0.81879051,4320,4.011885257,705.8284714,498193.8311,66517.89268,1.45E+11,1.975580939,4.59E-12,498131.4789,-2.88E+08,9.96E+11,4044.37998,4126.32729,527,13163,2189.190113,1.75E+07,4.312088774,2182,39.08189602,907.8544694,824199.7377,60945.75726,4.49E+10,4.14439939,6.63E-12,824096.5838,3.23E+09,2.65E+13,1927.902996,2054.431302,133.5,0.86489692,0.971685447,1.323566248,0.244465472,238.3924978,15.26433752,14.99921513,11.33242492,44.04163056,0.722402597,0.755534528,1.029139629,0.974452555,2982,13163,6551.732026,1002415,0.868923899,5779,2.774388148,2450.314279,6004040.066,1334.687166,7.48E+09,0.026406574,-1.30E-12,5964797.974,1.28E+10,1.00E+14,5794.011849,6145.316515,13163,5185.505535,1405272,1.369138023,4223,4.073437592,2427.752234,5893980.91,4533,2279.644968,6093491,-0.127241746,2325,3.36614547,531.1629605,282134.0906,0,0,22,110,21,153,0,0,0,50,103,153,4,4,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#40#2,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,40,2,49.25423729,101.7372881,0.395620525,49.24760151,101.6818127,0.395620525,7839,0.786751572,0.94710426,1.703385032,0.41293367,241.0323394,128.015624,130.3892553,76.54714163,353.8477631,0.73669486,0.58706633,1.055849965,0.983378285,1683,6860,4195.325532,3.35E+07,-0.81879051,4320,4.011885257,705.8284714,498193.8311,66517.89268,1.45E+11,1.975580939,4.59E-12,498131.4789,-2.88E+08,9.96E+11,4044.37998,4126.32729,527,13163,2189.190113,1.75E+07,4.312088774,2182,39.08189602,907.8544694,824199.7377,60945.75726,4.49E+10,4.14439939,6.63E-12,824096.5838,3.23E+09,2.65E+13,1927.902996,2054.431302,99.5,0.707414312,0.941459711,1.58945916,0.370855178,160.3461759,14.86606875,14.1902905,8.927747791,42.04163056,0.646103896,0.629144822,1.062180344,0.892376682,2306,4479,3414.042373,402857,0.021178383,3386,2.83239989,442.2278756,195565.4939,959.0025247,1.40E+09,0.035166223,2.00E-13,193908.1592,1831602.175,1.08E+11,3355.492606,3385.104445,13163,5185.505535,1405272,1.369138023,4223,4.073437592,2427.752234,5893980.91,4533,2279.644968,6093491,-0.127241746,2325,3.36614547,531.1629605,282134.0906,6,68,44,0,0,118,0,27,62,29,0,118,2,2,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#41#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,41,1,63.08743169,52.82513661,0.39597851,62.90891405,53.03855391,0.415227413,6874.5,0.849801412,0.954052487,1.427805025,0.299624261,81.72410717,111.1575459,111.7918313,78.2962865,318.8355698,0.791081703,0.700375739,1.048160362,0.989350219,1129,3509,2067.017536,1.45E+07,-0.224945194,2092,3.653714276,288.8525154,83435.77568,53471.38021,3.06E+10,3.466905578,-7.15E-13,83423.88007,-5421321.726,2.54E+10,2023.129803,2045.7537,372,9828,2219.461933,1.56E+07,2.691399815,2213,18.78337925,854.2900998,729811.5747,53595.1216,3.97E+10,3.612131413,-9.01E-12,729707.524,1.68E+09,1.00E+13,1941.789818,2082.165246,156.5,0.551820193,0.899381905,2.110506622,0.526180117,238.5704344,21.09502311,20.5071633,9.716701711,59.69848481,0.594604863,0.473819883,1.111874716,0.82585752,3120,9828,5738.469945,1050140,0.626218517,5341,2.537508675,1517.96781,2304226.272,1577.72316,6.45E+09,0.03406234,5.57E-13,2291634.872,2.19E+09,1.35E+13,5372.502356,5549.360821,9828,5738.469945,1050140,0.626218517,5341,2.537508675,1517.96781,2304226.272,3962,2265.964967,5109751,-0.683913577,2389,2.998923625,677.1182912,458489.1802,4,110,69,0,0,183,0,20,98,65,0,183,2,2,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#42#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,42,1,48.50920245,74.57055215,0.413715631,48.13323979,74.64395593,0.413715631,5502.5,0.744400068,0.952572565,2.013426395,0.503334216,238.3602184,116.2841348,118.7689628,58.98848007,304.7766953,0.74963142,0.496665784,1.04978879,0.986730028,1451,4474,3094.428597,1.74E+07,-0.630350888,3198,2.844626939,499.4953308,249495.5855,45168.53853,5.53E+10,1.876505145,2.63E-13,249451.2701,-7.86E+07,1.77E+11,3000.258227,3049.799106,413,9306,2168.308881,1.22E+07,2.470788886,2165,16.50095432,930.6875429,866179.3025,42782.97608,3.13E+10,3.101061167,-6.67E-12,866025.4518,1.99E+09,1.24E+13,1815.507563,1996.413604,141,0.724425516,0.952563353,1.92859811,0.481488655,202.3801351,18.38477631,18.60739102,9.648143345,49.45584412,0.63800905,0.518511345,1.049798942,0.936877076,2830,9306,5644.834356,920108,0.260738332,5455,1.933538356,1765.90943,3118436.114,1399.833339,5.70E+09,0.032005152,-4.46E-13,3099304.604,1.44E+09,1.88E+13,5092.929989,5366.518177,9306,5644.834356,920108,0.260738332,5455,1.933538356,1765.90943,3118436.114,4365,2347.732813,4815200,-0.708014116,2496,3.538873224,646.7121347,418236.5852,13,84,61,5,0,163,0,41,77,45,0,163,2,2,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#43#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,43,1,70.16426513,65.97118156,0.303136766,71.68526625,64.94450881,0.303136766,6706.5,0.697719056,0.956838246,2.358130096,0.575935186,227.8624052,141.5980226,141.9014732,60.17542181,347.5462479,0.789,0.424064814,1.045108725,0.987557061,1495,5161,3043.125401,2.08E+07,-0.317436532,3085,2.850200345,485.6430569,235849.1788,54847.53231,6.51E+10,2.316359757,-8.18E-12,235814.7482,-3.64E+07,1.59E+11,2957.226303,3001.714856,293,6780,1759.342044,1.21E+07,1.556689592,1750,12.29922399,563.5340098,317570.5802,50840.92879,2.34E+10,4.341241877,-2.26E-12,317524.2195,2.79E+08,1.24E+12,1577.889506,1672.430773,304.5,0.389200869,0.92084341,4.250558157,0.76473678,218.8844964,39.8246155,40.59491993,9.55049159,99.15432893,0.587422405,0.23526322,1.085960967,0.717314488,1672,6780,3017.224784,1046977,1.795472647,2680,6.267045677,916.7621877,840452.9089,2767.340959,3.45E+09,0.123053942,-2.14E-12,838030.8544,1.38E+09,4.43E+12,2819.90154,2907.491587,6780,3017.224784,1046977,1.795472647,2680,6.267045677,916.7621877,840452.9089,2786,1788.725498,4580926,-0.749876015,1863,3.157504736,433.424624,187856.9047,140,183,24,0,0,347,67,165,106,9,0,347,2,2,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#44#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,44,1,28.31666667,42.9875,0.395925194,29.23809445,43.16183059,0.442352414,5964.5,0.72402606,0.951632623,2.100267905,0.523870265,221.3618134,122.5765067,126.2930433,60.13187319,321.747258,0.671345279,0.476129735,1.050825682,0.964349232,1668,5596,3477.166448,2.12E+07,-0.206608327,3537,2.747737891,631.4013066,398667.61,49614.63201,7.62E+10,1.820163472,9.24E-12,398602.2332,-5.20E+07,4.37E+11,3350.248533,3415.959991,535,9243,2180.508855,1.33E+07,2.700009969,2082,16.01558976,942.9156639,889089.9492,46426.12829,3.44E+10,3.231995833,-5.35E-12,888944.1489,2.26E+09,1.27E+13,1886.759858,2025.024099,210.5,0.644966566,0.956512372,2.169350723,0.539032583,196.9275131,24.04163056,24.11270844,11.11517293,64.04163056,0.577028509,0.460967417,1.045464784,0.877083333,2204,9243,5303.025,1272726,0.230954112,4984,1.967198452,1769.863985,3132418.527,2044.097571,7.50E+09,0.051117679,-2.80E-13,3119366.783,1.28E+09,1.93E+13,4695.048813,4999.400145,9243,5303.025,1272726,0.230954112,4984,1.967198452,1769.863985,3132418.527,3776,2389.491866,4994038,-0.627287213,2505,2.704549123,603.6994433,364453.0179,41,80,80,39,0,240,11,61,59,86,23,240,2,3,5,3,3,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#45#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,45,1,25.48591549,67.74647887,0.857374907,25.45841007,67.72107725,0.857374907,5370.5,0.755718417,0.947722607,1.930133196,0.481901041,247.5367875,112.5388822,114.8830772,59.52080273,298.8355698,0.804376479,0.518098959,1.05516107,0.986408302,1665,4367,3099.164364,1.70E+07,-0.503024356,3165,2.848699591,463.7680283,215080.784,44146.83488,5.40E+10,1.820688523,4.40E-12,215041.6784,-5.02E+07,1.32E+11,3020.835212,3061.613215,367,9435,2255.29,1.24E+07,2.904932428,2190,18.52345952,934.2350784,872795.1818,42085.92649,3.28E+10,2.808480395,1.14E-11,872636.4917,2.37E+09,1.41E+13,1958.354422,2104.822951,122,0.830285803,0.975125448,1.489504441,0.328635772,255.0685828,15.5241747,15.21093379,10.21207683,42.97056275,0.690045249,0.671364228,1.025509079,0.976,3911,9435,6312.894366,896431,0.280029499,6205,1.925112256,1532.604559,2348876.733,1238.356698,5.99E+09,0.023865598,-3.20E-14,2332335.348,1.01E+09,1.06E+13,5949.987034,6129.214121,9435,6312.894366,896431,0.280029499,6205,1.925112256,1532.604559,2348876.733,4385,2500.31499,4770601,-0.203878479,2524,2.768851396,639.1532464,408516.8724,0,0,0,39,103,142,0,0,0,0,142,142,5,5,5,5,5,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#46#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,46,1,48.90804598,83.98275862,0.327083558,49.05681156,84.00833301,0.272569627,5088,0.673158478,0.951503152,2.465485293,0.594400339,236.5674399,123.4220402,126.3804271,51.25985844,308.1909089,0.567603748,0.405599661,1.050968668,0.983378431,1578,5854,3757.594786,1.96E+07,-0.576852706,3858,3.065283426,677.8653619,459501.4489,42847.56031,7.61E+10,1.444840071,-5.95E-12,459413.3712,-1.80E+08,6.47E+11,3610.780255,3688.83157,374,8430,2333.608204,1.22E+07,1.292822605,2389,8.80435098,905.2492472,819476.1996,40050.72165,3.27E+10,2.658254196,-3.66E-12,819319.1216,9.59E+08,5.91E+12,1962.566262,2158.058144,151,0.740312821,0.957004621,1.314255559,0.239112977,239.0362435,17.49285568,15.89583859,12.09493731,50.627417,0.586635587,0.760887023,1.044927034,0.901492537,2680,8430,5071.91954,882514,0.432803918,4919,2.371552339,1343.771138,1805720.872,1478.405055,4.79E+09,0.036797019,-4.18E-14,1795343.166,1.05E+09,7.73E+12,4728.643904,4897.992839,8430,5071.91954,882514,0.432803918,4919,2.371552339,1343.771138,1805720.872,4634,2581.381433,5116298,-0.872282263,2743,3.395398797,700.5380386,490753.5435,75,73,26,0,0,174,38,73,49,14,0,174,2,2,5,3,2,5
/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall#47#1,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra/AssayPlate_PerkinElmer_CellCarrier-384 Ultra_D06_T0001F013Zall,/spin1/users/jowharzm/data/Exp12/170502-EXP12-64-57-03-Plate-1_20170502_143847/AssayPlate_PerkinElmer_CellCarrier-384 Ultra,tif, D06,1,13,X,Y,Xist,X,Y,,Red,XY,47,1,50.0754717,54.57232704,0.744994819,49.7869758,54.4791966,0.764705837,6632,0.808708481,0.951533293,1.479461305,0.3240783,253.9845604,112.3610253,111.7709966,75.54844204,321.019336,0.788830332,0.6759217,1.050935377,0.979182046,1283,3764,2328.70829,1.58E+07,-0.215917289,2351,3.019957194,330.603649,109298.7727,52393.14668,3.74E+10,2.970372606,2.50E-12,109282.621,-7802079.044,3.61E+10,2278.165368,2304.1063,521,8125,2129.30368,1.44E+07,2.138870022,2084,13.90489318,759.4870592,576820.5931,51477.53148,3.46E+10,3.566687957,5.42E-12,576735.3529,9.37E+08,4.63E+12,1897.278394,2012.518558,136,0.645474899,0.928586133,1.996080764,0.499018267,157.6198649,18.38477631,18.59146307,9.313983384,51.45584412,0.604444444,0.500981733,1.076906024,0.858044164,3335,8125,5161.075472,820611,0.805015023,4749,2.554709212,1180.10666,1392651.728,1355.428518,4.46E+09,0.032281109,-2.46E-13,1383892.913,1.32E+09,4.95E+12,4925.481387,5037.713873,8125,5161.075472,820611,0.805015023,4749,2.554709212,1180.10666,1392651.728,4872,2330.115126,4513433,-0.161140952,2414,2.723593988,673.7194761,453897.9325,0,0,36,68,55,159,0,0,0,36,123,159,4,4,5,5,5,5
